region,period,total,year,month
total national,2013-05,169563.0,2013,5
total national,2013-04,109149.0,2013,4
total national,2013-03,77409.0,2013,3
total national,2013-02,36821.0,2013,2
total national,2013-01,35369.0,2013,1
total national,2012-12,25067.0,2012,12
total national,2012-11,35011.0,2012,11
total national,2012-10,71075.0,2012,10
total national,2012-09,195758.0,2012,9
total national,2012-08,515885.0,2012,8
total national,2012-07,491223.0,2012,7
total national,2012-06,185308.0,2012,6
total national,2012-05,137739.0,2012,5
total national,2012-04,106913.0,2012,4
total national,2012-03,56391.0,2012,3
total national,2012-02,32814.0,2012,2
total national,2012-01,32626.0,2012,1
total national,2011-12,22933.0,2011,12
total national,2011-11,28968.0,2011,11
total national,2011-10,73678.0,2011,10
total national,2011-09,189341.0,2011,9
total national,2011-08,574564.0,2011,8
total national,2011-07,513307.0,2011,7
total national,2011-06,189123.0,2011,6
total national,2011-05,128879.0,2011,5
total national,2011-04,107994.0,2011,4
total national,2011-03,50255.0,2011,3
total national,2011-02,30141.0,2011,2
total national,2011-01,30050.0,2011,1
total national,2010-12,20460.0,2010,12
total national,2010-11,27146.0,2010,11
total national,2010-10,71161.0,2010,10
total national,2010-09,174454.0,2010,9
total national,2010-08,595996.0,2010,8
total national,2010-07,510531.0,2010,7
total national,2010-06,175617.0,2010,6
total national,2010-05,157680.0,2010,5
total national,2010-04,107055.0,2010,4
total national,2010-03,57194.0,2010,3
total national,2010-02,33403.0,2010,2
total national,2010-01,32774.0,2010,1
total national,2009-12,24360.0,2009,12
total national,2009-11,29317.0,2009,11
total national,2009-10,70135.0,2009,10
total national,2009-09,157297.0,2009,9
total national,2009-08,582619.0,2009,8
total national,2009-07,520977.0,2009,7
total national,2009-06,175550.0,2009,6
total national,2009-05,155748.0,2009,5
total national,2009-04,112180.0,2009,4
total national,2009-03,52095.0,2009,3
total national,2009-02,32389.0,2009,2
total national,2009-01,32525.0,2009,1
total national,2008-12,24525.0,2008,12
total national,2008-11,30271.0,2008,11
total national,2008-10,62777.0,2008,10
total national,2008-09,179466.0,2008,9
total national,2008-08,626711.0,2008,8
total national,2008-07,553674.0,2008,7
total national,2008-06,187473.0,2008,6
total national,2008-05,161751.0,2008,5
total national,2008-04,101261.0,2008,4
total national,2008-03,63446.0,2008,3
total national,2008-02,36472.0,2008,2
total national,2008-01,34500.0,2008,1
total national,2007-12,26218.0,2007,12
total national,2007-11,32340.0,2007,11
total national,2007-10,66002.0,2007,10
total national,2007-09,198705.0,2007,9
total national,2007-08,637856.0,2007,8
total national,2007-07,546758.0,2007,7
total national,2007-06,205579.0,2007,6
total national,2007-05,155300.0,2007,5
total national,2007-04,110864.0,2007,4
total national,2007-03,64627.0,2007,3
total national,2007-02,35907.0,2007,2
total national,2007-01,30801.0,2007,1
total national,2006-12,26719.0,2006,12
total national,2006-11,28641.0,2006,11
total national,2006-10,68605.0,2006,10
total national,2006-09,195940.0,2006,9
total national,2006-08,636569.0,2006,8
total national,2006-07,593195.0,2006,7
total national,2006-06,196471.0,2006,6
total national,2006-05,151084.0,2006,5
total national,2006-04,115749.0,2006,4
total national,2006-03,49119.0,2006,3
total national,2006-02,30856.0,2006,2
total national,2006-01,27425.0,2006,1
total national,2005-12,23699.0,2005,12
total national,2005-11,30320.0,2005,11
total national,2005-10,64862.0,2005,10
total national,2005-09,187272.0,2005,9
total national,2005-08,651109.0,2005,8
total national,2005-07,569038.0,2005,7
total national,2005-06,183330.0,2005,6
total national,2005-05,148893.0,2005,5
total national,2005-04,93152.0,2005,4
total national,2005-03,51423.0,2005,3
total national,2005-02,29930.0,2005,2
total national,2005-01,31772.0,2005,1
total national,2004-12,26359.0,2004,12
total national,2004-11,28156.0,2004,11
total national,2004-10,64032.0,2004,10
total national,2004-09,207315.0,2004,9
total national,2004-08,688391.0,2004,8
total national,2004-07,572575.0,2004,7
total national,2004-06,196869.0,2004,6
total national,2004-05,144479.0,2004,5
total national,2004-04,114323.0,2004,4
total national,2004-03,46793.0,2004,3
total national,2004-02,33903.0,2004,2
total national,2004-01,37465.0,2004,1
total national,2003-12,28859.0,2003,12
total national,2003-11,29746.0,2003,11
total national,2003-10,59284.0,2003,10
total national,2003-09,194798.0,2003,9
total national,2003-08,799657.0,2003,8
total national,2003-07,633139.0,2003,7
total national,2003-06,224130.0,2003,6
total national,2003-05,168185.0,2003,5
total national,2003-04,111205.0,2003,4
total national,2003-03,49860.0,2003,3
total national,2003-02,30936.0,2003,2
total national,2003-01,32981.0,2003,1
total national,2002-12,23111.0,2002,12
total national,2002-11,25943.0,2002,11
total national,2002-10,56574.0,2002,10
total national,2002-09,184998.0,2002,9
total national,2002-08,671126.0,2002,8
total national,2002-07,625629.0,2002,7
total national,2002-06,221834.0,2002,6
total national,2002-05,148328.0,2002,5
total national,2002-04,94347.0,2002,4
total national,2002-03,58756.0,2002,3
total national,2002-02,28366.0,2002,2
total national,2002-01,23176.0,2002,1
total national,2001-12,20057.0,2001,12
total national,2001-11,21791.0,2001,11
total national,2001-10,50260.0,2001,10
total national,2001-09,159795.0,2001,9
total national,2001-08,618693.0,2001,8
total national,2001-07,601140.0,2001,7
total national,2001-06,179913.0,2001,6
total national,2001-05,111988.0,2001,5
total national,2001-04,95457.0,2001,4
total national,2001-03,42740.0,2001,3
total national,2001-02,27968.0,2001,2
total national,2001-01,24102.0,2001,1
total national,2000-12,22544.0,2000,12
total national,2000-11,21789.0,2000,11
total national,2000-10,53771.0,2000,10
total national,2000-09,166081.0,2000,9
total national,2000-08,599032.0,2000,8
total national,2000-07,546121.0,2000,7
total national,2000-06,169747.0,2000,6
total national,2000-05,93236.0,2000,5
total national,2000-04,92570.0,2000,4
total national,2000-03,37348.0,2000,3
total national,2000-02,21661.0,2000,2
total national,2000-01,19988.0,2000,1
total national,1999-12,16930.0,1999,12
total national,1999-11,19261.0,1999,11
total national,1999-10,51411.0,1999,10
total national,1999-09,145394.0,1999,9
total national,1999-08,555260.0,1999,8
total national,1999-07,509486.0,1999,7
total national,1999-06,169721.0,1999,6
total national,1999-05,106162.0,1999,5
total national,1999-04,67917.0,1999,4
total national,1999-03,36824.0,1999,3
total national,1999-02,17679.0,1999,2
total national,1999-01,17314.0,1999,1
total national,2025-02,1517056.0,2025,2
total national,2025-01,1462958.0,2025,1
total national,2024-12,1510465.0,2024,12
total national,2024-11,1484263.0,2024,11
total national,2024-10,2675268.0,2024,10
total national,2024-09,4893930.0,2024,9
total national,2024-08,11574559.0,2024,8
total national,2024-07,9480659.0,2024,7
total national,2024-06,5171253.0,2024,6
total national,2024-05,3853642.0,2024,5
total national,2024-04,2853925.0,2024,4
total national,2024-03,2756984.0,2024,3
total national,2024-02,1559752.0,2024,2
total national,2024-01,1466685.0,2024,1
total national,2023-12,1482057.0,2023,12
total national,2023-11,1431467.0,2023,11
total national,2023-10,2726367.0,2023,10
total national,2023-09,4599370.0,2023,9
total national,2023-08,11369465.0,2023,8
total national,2023-07,8886391.0,2023,7
total national,2023-06,4910365.0,2023,6
total national,2023-05,3320157.0,2023,5
total national,2023-04,3829030.0,2023,4
total national,2023-03,1757298.0,2023,3
total national,2023-02,1414424.0,2023,2
total national,2023-01,1349630.0,2023,1
total national,2022-12,1351121.0,2022,12
total national,2022-11,1249737.0,2022,11
total national,2022-10,2459494.0,2022,10
total national,2022-09,4286332.0,2022,9
total national,2022-08,11237560.0,2022,8
total national,2022-07,8888525.0,2022,7
total national,2022-06,4903227.0,2022,6
total national,2022-05,3060797.0,2022,5
total national,2022-04,3131107.0,2022,4
total national,2022-03,1387032.0,2022,3
total national,2022-02,1336135.0,2022,2
total national,2022-01,1252438.0,2022,1
total national,2021-12,1268135.0,2021,12
total national,2021-11,1161157.0,2021,11
total national,2021-10,2342474.0,2021,10
total national,2021-09,3965041.0,2021,9
total national,2021-08,10246063.0,2021,8
total national,2021-07,7129022.0,2021,7
total national,2021-06,3510153.0,2021,6
total national,2021-05,1757585.0,2021,5
total national,2021-04,1367430.0,2021,4
total national,2021-03,896910.0,2021,3
total national,2021-02,506810.0,2021,2
total national,2021-01,546250.0,2021,1
total national,2020-12,621807.0,2020,12
total national,2020-11,539761.0,2020,11
total national,2020-10,1132501.0,2020,10
total national,2020-09,2444351.0,2020,9
total national,2020-08,7150388.0,2020,8
total national,2020-07,5009658.0,2020,7
total national,2020-06,1276431.0,2020,6
total national,2020-05,114020.0,2020,5
total national,2020-04,0.0,2020,4
total national,2020-03,735620.0,2020,3
total national,2020-02,1351686.0,2020,2
total national,2020-01,1189124.0,2020,1
total national,2019-12,1239648.0,2019,12
total national,2019-11,1187609.0,2019,11
total national,2019-10,1961457.0,2019,10
total national,2019-09,3903995.0,2019,9
total national,2019-08,10915513.0,2019,8
total national,2019-07,7961345.0,2019,7
total national,2019-06,4456247.0,2019,6
total national,2019-05,2668449.0,2019,5
total national,2019-04,2678460.0,2019,4
total national,2019-03,1482760.0,2019,3
total national,2019-02,1167242.0,2019,2
total national,2019-01,1097811.0,2019,1
total national,2018-12,1179053.0,2018,12
total national,2018-11,1124485.0,2018,11
total national,2018-10,1958045.0,2018,10
total national,2018-09,3768210.0,2018,9
total national,2018-08,10538184.0,2018,8
total national,2018-07,7797459.0,2018,7
total national,2018-06,3866059.0,2018,6
total national,2018-05,2641848.0,2018,5
total national,2018-04,2189274.0,2018,4
total national,2018-03,1894500.0,2018,3
total national,2018-02,1113666.0,2018,2
total national,2018-01,1087933.0,2018,1
total national,2017-12,1128895.0,2017,12
total national,2017-11,1016641.0,2017,11
total national,2017-10,1859162.0,2017,10
total national,2017-09,3640673.0,2017,9
total national,2017-08,10549812.0,2017,8
total national,2017-07,7947659.0,2017,7
total national,2017-06,3857572.0,2017,6
total national,2017-05,2410895.0,2017,5
total national,2017-04,2830916.0,2017,4
total national,2017-03,1301501.0,2017,3
total national,2017-02,1098996.0,2017,2
total national,2017-01,1069081.0,2017,1
total national,2016-12,1045719.0,2016,12
total national,2016-11,943648.0,2016,11
total national,2016-10,1707881.0,2016,10
total national,2016-09,3345692.0,2016,9
total national,2016-08,10424527.0,2016,8
total national,2016-07,7522724.0,2016,7
total national,2016-06,3457378.0,2016,6
total national,2016-05,2346489.0,2016,5
total national,2016-04,1751884.0,2016,4
total national,2016-03,2001701.0,2016,3
total national,2016-02,1070824.0,2016,2
total national,2016-01,1021248.0,2016,1
total national,2015-12,998847.0,2015,12
total national,2015-11,932142.0,2015,11
total national,2015-10,1611881.0,2015,10
total national,2015-09,3158886.0,2015,9
total national,2015-08,9708860.0,2015,8
total national,2015-07,7195222.0,2015,7
total national,2015-06,3182138.0,2015,6
total national,2015-05,2358476.0,2015,5
total national,2015-04,2154494.0,2015,4
total national,2015-03,1184714.0,2015,3
total national,2015-02,970333.0,2015,2
total national,2015-01,935746.0,2015,1
total national,2014-12,909416.0,2014,12
total national,2014-11,824127.0,2014,11
total national,2014-10,1409828.0,2014,10
total national,2014-09,2966772.0,2014,9
total national,2014-08,9456800.0,2014,8
total national,2014-07,6670914.0,2014,7
total national,2014-06,3119138.0,2014,6
total national,2014-05,2035294.0,2014,5
total national,2014-04,2017976.0,2014,4
total national,2014-03,1071503.0,2014,3
total national,2014-02,930958.0,2014,2
total national,2014-01,896733.0,2014,1
total national,2013-12,869469.0,2013,12
total national,2013-11,863336.0,2013,11
total national,2013-10,1239600.0,2013,10
total national,2013-09,2642922.0,2013,9
total national,2013-08,9283676.0,2013,8
total national,2013-07,6944792.0,2013,7
total national,2013-06,3054006.0,2013,6
total national,2013-05,1949965.0,2013,5
total national,2013-04,1346309.0,2013,4
total national,2013-03,1519930.0,2013,3
total national,2013-02,848236.0,2013,2
total national,2013-01,814103.0,2013,1
total national,2012-12,784353.0,2012,12
total national,2012-11,758380.0,2012,11
total national,2012-10,1163702.0,2012,10
total national,2012-09,2703364.0,2012,9
total national,2012-08,9508455.0,2012,8
total national,2012-07,7127421.0,2012,7
total national,2012-06,2978592.0,2012,6
total national,2012-05,1814610.0,2012,5
total national,2012-04,1806114.0,2012,4
total national,2012-03,1011813.0,2012,3
total national,2012-02,856494.0,2012,2
total national,2012-01,825316.0,2012,1
total national,2011-12,797318.0,2011,12
total national,2011-11,745304.0,2011,11
total national,2011-10,1212767.0,2011,10
total national,2011-09,2701367.0,2011,9
total national,2011-08,9702106.0,2011,8
total national,2011-07,7156946.0,2011,7
total national,2011-06,3026241.0,2011,6
total national,2011-05,1802880.0,2011,5
total national,2011-04,1934737.0,2011,4
total national,2011-03,972881.0,2011,3
total national,2011-02,823785.0,2011,2
total national,2011-01,793632.0,2011,1
total national,2010-12,787259.0,2010,12
total national,2010-11,731304.0,2010,11
total national,2010-10,1235425.0,2010,10
total national,2010-09,2394160.0,2010,9
total national,2010-08,9530380.0,2010,8
total national,2010-07,6972649.0,2010,7
total national,2010-06,2781886.0,2010,6
total national,2010-05,1887968.0,2010,5
total national,2010-04,1768155.0,2010,4
total national,2010-03,1083884.0,2010,3
total national,2010-02,823502.0,2010,2
total national,2010-01,812621.0,2010,1
total national,2009-12,810821.0,2009,12
total national,2009-11,740855.0,2009,11
total national,2009-10,1186459.0,2009,10
total national,2009-09,2453471.0,2009,9
total national,2009-08,9378956.0,2009,8
total national,2009-07,6922832.0,2009,7
total national,2009-06,2687509.0,2009,6
total national,2009-05,1866665.0,2009,5
total national,2009-04,1800424.0,2009,4
total national,2009-03,1032910.0,2009,3
total national,2009-02,831897.0,2009,2
total national,2009-01,806483.0,2009,1
total national,2008-12,778684.0,2008,12
total national,2008-11,750743.0,2008,11
total national,2008-10,1064457.0,2008,10
total national,2008-09,2430331.0,2008,9
total national,2008-08,9658701.0,2008,8
total national,2008-07,7223874.0,2008,7
total national,2008-06,2678350.0,2008,6
total national,2008-05,1883187.0,2008,5
total national,2008-04,1318818.0,2008,4
total national,2008-03,1611867.0,2008,3
total national,2008-02,867236.0,2008,2
