region,period,total,year,month
"15 navarra, comunidad foral de",2019-12,7907.0,2019,12
"15 navarra, comunidad foral de",2019-11,6130.0,2019,11
"15 navarra, comunidad foral de",2019-10,7125.0,2019,10
"15 navarra, comunidad foral de",2019-09,7204.0,2019,9
"15 navarra, comunidad foral de",2019-08,10397.0,2019,8
"15 navarra, comunidad foral de",2019-07,8441.0,2019,7
"15 navarra, comunidad foral de",2019-06,8139.0,2019,6
"15 navarra, comunidad foral de",2019-05,7596.0,2019,5
"15 navarra, comunidad foral de",2019-04,6060.0,2019,4
"15 navarra, comunidad foral de",2019-03,3933.0,2019,3
"15 navarra, comunidad foral de",2019-02,2569.0,2019,2
"15 navarra, comunidad foral de",2019-01,1758.0,2019,1
"15 navarra, comunidad foral de",2018-12,6511.0,2018,12
"15 navarra, comunidad foral de",2018-11,6234.0,2018,11
"15 navarra, comunidad foral de",2018-10,7579.0,2018,10
"15 navarra, comunidad foral de",2018-09,7521.0,2018,9
"15 navarra, comunidad foral de",2018-08,12950.0,2018,8
"15 navarra, comunidad foral de",2018-07,9157.0,2018,7
"15 navarra, comunidad foral de",2018-06,8969.0,2018,6
"15 navarra, comunidad foral de",2018-05,8291.0,2018,5
"15 navarra, comunidad foral de",2018-04,6690.0,2018,4
"15 navarra, comunidad foral de",2018-03,5678.0,2018,3
"15 navarra, comunidad foral de",2018-02,2267.0,2018,2
"15 navarra, comunidad foral de",2018-01,1915.0,2018,1
"15 navarra, comunidad foral de",2017-12,6761.0,2017,12
"15 navarra, comunidad foral de",2017-11,4368.0,2017,11
"15 navarra, comunidad foral de",2017-10,8336.0,2017,10
"15 navarra, comunidad foral de",2017-09,10691.0,2017,9
"15 navarra, comunidad foral de",2017-08,13601.0,2017,8
"15 navarra, comunidad foral de",2017-07,10952.0,2017,7
"15 navarra, comunidad foral de",2017-06,7007.0,2017,6
"15 navarra, comunidad foral de",2017-05,7636.0,2017,5
"15 navarra, comunidad foral de",2017-04,6401.0,2017,4
"15 navarra, comunidad foral de",2017-03,2647.0,2017,3
"15 navarra, comunidad foral de",2017-02,2262.0,2017,2
"15 navarra, comunidad foral de",2017-01,1332.0,2017,1
"15 navarra, comunidad foral de",2016-12,3661.0,2016,12
"15 navarra, comunidad foral de",2016-11,2065.0,2016,11
"15 navarra, comunidad foral de",2016-10,7585.0,2016,10
"15 navarra, comunidad foral de",2016-09,7560.0,2016,9
"15 navarra, comunidad foral de",2016-08,10702.0,2016,8
"15 navarra, comunidad foral de",2016-07,10006.0,2016,7
"15 navarra, comunidad foral de",2016-06,6568.0,2016,6
"15 navarra, comunidad foral de",2016-05,7558.0,2016,5
"15 navarra, comunidad foral de",2016-04,5741.0,2016,4
"15 navarra, comunidad foral de",2016-03,4628.0,2016,3
"15 navarra, comunidad foral de",2016-02,2201.0,2016,2
"15 navarra, comunidad foral de",2016-01,2359.0,2016,1
"15 navarra, comunidad foral de",2015-12,4426.0,2015,12
"15 navarra, comunidad foral de",2015-11,2987.0,2015,11
"15 navarra, comunidad foral de",2015-10,7067.0,2015,10
"15 navarra, comunidad foral de",2015-09,8129.0,2015,9
"15 navarra, comunidad foral de",2015-08,9915.0,2015,8
"15 navarra, comunidad foral de",2015-07,7669.0,2015,7
"15 navarra, comunidad foral de",2015-06,6386.0,2015,6
"15 navarra, comunidad foral de",2015-05,7624.0,2015,5
"15 navarra, comunidad foral de",2015-04,6441.0,2015,4
"15 navarra, comunidad foral de",2015-03,2149.0,2015,3
"15 navarra, comunidad foral de",2015-02,1877.0,2015,2
"15 navarra, comunidad foral de",2015-01,1277.0,2015,1
"15 navarra, comunidad foral de",2014-12,3561.0,2014,12
"15 navarra, comunidad foral de",2014-11,2380.0,2014,11
"15 navarra, comunidad foral de",2014-10,7077.0,2014,10
"15 navarra, comunidad foral de",2014-09,8169.0,2014,9
"15 navarra, comunidad foral de",2014-08,9507.0,2014,8
"15 navarra, comunidad foral de",2014-07,6097.0,2014,7
"15 navarra, comunidad foral de",2014-06,3997.0,2014,6
"15 navarra, comunidad foral de",2014-05,4918.0,2014,5
"15 navarra, comunidad foral de",2014-04,4273.0,2014,4
"15 navarra, comunidad foral de",2014-03,2181.0,2014,3
"15 navarra, comunidad foral de",2014-02,2024.0,2014,2
"15 navarra, comunidad foral de",2014-01,1623.0,2014,1
"15 navarra, comunidad foral de",2025-02,5583.0,2025,2
"15 navarra, comunidad foral de",2025-01,7364.0,2025,1
"15 navarra, comunidad foral de",2024-12,14244.0,2024,12
"15 navarra, comunidad foral de",2024-11,7804.0,2024,11
"15 navarra, comunidad foral de",2024-10,12319.0,2024,10
"15 navarra, comunidad foral de",2024-09,10059.0,2024,9
"15 navarra, comunidad foral de",2024-08,12062.0,2024,8
"15 navarra, comunidad foral de",2024-07,13338.0,2024,7
"15 navarra, comunidad foral de",2024-06,7472.0,2024,6
"15 navarra, comunidad foral de",2024-05,9436.0,2024,5
"15 navarra, comunidad foral de",2024-04,7467.0,2024,4
"15 navarra, comunidad foral de",2024-03,12098.0,2024,3
"15 navarra, comunidad foral de",2024-02,8205.0,2024,2
"15 navarra, comunidad foral de",2024-01,9443.0,2024,1
"15 navarra, comunidad foral de",2023-12,8278.0,2023,12
"15 navarra, comunidad foral de",2023-11,7251.0,2023,11
"15 navarra, comunidad foral de",2023-10,8831.0,2023,10
"15 navarra, comunidad foral de",2023-09,9600.0,2023,9
"15 navarra, comunidad foral de",2023-08,10132.0,2023,8
"15 navarra, comunidad foral de",2023-07,7387.0,2023,7
"15 navarra, comunidad foral de",2023-06,7906.0,2023,6
"15 navarra, comunidad foral de",2023-05,7436.0,2023,5
"15 navarra, comunidad foral de",2023-04,8769.0,2023,4
"15 navarra, comunidad foral de",2023-03,7346.0,2023,3
"15 navarra, comunidad foral de",2023-02,6017.0,2023,2
"15 navarra, comunidad foral de",2023-01,6315.0,2023,1
"15 navarra, comunidad foral de",2022-12,4945.0,2022,12
"15 navarra, comunidad foral de",2022-11,4050.0,2022,11
"15 navarra, comunidad foral de",2022-10,5862.0,2022,10
"15 navarra, comunidad foral de",2022-09,5590.0,2022,9
"15 navarra, comunidad foral de",2022-08,7347.0,2022,8
"15 navarra, comunidad foral de",2022-07,4749.0,2022,7
"15 navarra, comunidad foral de",2022-06,5033.0,2022,6
"15 navarra, comunidad foral de",2022-05,3710.0,2022,5
"15 navarra, comunidad foral de",2022-04,6469.0,2022,4
"15 navarra, comunidad foral de",2022-03,4462.0,2022,3
"15 navarra, comunidad foral de",2022-02,2824.0,2022,2
"15 navarra, comunidad foral de",2022-01,3408.0,2022,1
"15 navarra, comunidad foral de",2021-12,5460.0,2021,12
"15 navarra, comunidad foral de",2021-11,3759.0,2021,11
"15 navarra, comunidad foral de",2021-10,7193.0,2021,10
"15 navarra, comunidad foral de",2021-09,4840.0,2021,9
"15 navarra, comunidad foral de",2021-08,7122.0,2021,8
"15 navarra, comunidad foral de",2021-07,5943.0,2021,7
"15 navarra, comunidad foral de",2021-06,3363.0,2021,6
"15 navarra, comunidad foral de",2021-05,2054.0,2021,5
"15 navarra, comunidad foral de",2021-04,837.0,2021,4
"15 navarra, comunidad foral de",2021-03,667.0,2021,3
"15 navarra, comunidad foral de",2021-02,863.0,2021,2
"15 navarra, comunidad foral de",2021-01,741.0,2021,1
"15 navarra, comunidad foral de",2020-12,1237.0,2020,12
"15 navarra, comunidad foral de",2020-11,1095.0,2020,11
"15 navarra, comunidad foral de",2020-10,2550.0,2020,10
"15 navarra, comunidad foral de",2020-09,2799.0,2020,9
"15 navarra, comunidad foral de",2020-08,6715.0,2020,8
"15 navarra, comunidad foral de",2020-07,4667.0,2020,7
"15 navarra, comunidad foral de",2020-06,2491.0,2020,6
"15 navarra, comunidad foral de",2020-05,0.0,2020,5
"15 navarra, comunidad foral de",2020-04,0.0,2020,4
"15 navarra, comunidad foral de",2020-03,1472.0,2020,3
"15 navarra, comunidad foral de",2020-02,4323.0,2020,2
"15 navarra, comunidad foral de",2020-01,3464.0,2020,1
"15 navarra, comunidad foral de",2019-12,6961.0,2019,12
"15 navarra, comunidad foral de",2019-11,5216.0,2019,11
"15 navarra, comunidad foral de",2019-10,5204.0,2019,10
"15 navarra, comunidad foral de",2019-09,4655.0,2019,9
"15 navarra, comunidad foral de",2019-08,6796.0,2019,8
"15 navarra, comunidad foral de",2019-07,5079.0,2019,7
"15 navarra, comunidad foral de",2019-06,5287.0,2019,6
"15 navarra, comunidad foral de",2019-05,4910.0,2019,5
"15 navarra, comunidad foral de",2019-04,4637.0,2019,4
"15 navarra, comunidad foral de",2019-03,3264.0,2019,3
"15 navarra, comunidad foral de",2019-02,2132.0,2019,2
"15 navarra, comunidad foral de",2019-01,999.0,2019,1
"15 navarra, comunidad foral de",2018-12,5535.0,2018,12
"15 navarra, comunidad foral de",2018-11,5220.0,2018,11
"15 navarra, comunidad foral de",2018-10,5603.0,2018,10
"15 navarra, comunidad foral de",2018-09,4895.0,2018,9
"15 navarra, comunidad foral de",2018-08,8671.0,2018,8
"15 navarra, comunidad foral de",2018-07,5812.0,2018,7
"15 navarra, comunidad foral de",2018-06,6234.0,2018,6
"15 navarra, comunidad foral de",2018-05,5042.0,2018,5
"15 navarra, comunidad foral de",2018-04,4590.0,2018,4
"15 navarra, comunidad foral de",2018-03,4708.0,2018,3
"15 navarra, comunidad foral de",2018-02,1833.0,2018,2
"15 navarra, comunidad foral de",2018-01,1401.0,2018,1
"15 navarra, comunidad foral de",2017-12,5881.0,2017,12
"15 navarra, comunidad foral de",2017-11,3822.0,2017,11
"15 navarra, comunidad foral de",2017-10,5904.0,2017,10
"15 navarra, comunidad foral de",2017-09,6130.0,2017,9
"15 navarra, comunidad foral de",2017-08,9828.0,2017,8
"15 navarra, comunidad foral de",2017-07,7307.0,2017,7
"15 navarra, comunidad foral de",2017-06,4673.0,2017,6
"15 navarra, comunidad foral de",2017-05,3721.0,2017,5
"15 navarra, comunidad foral de",2017-04,4994.0,2017,4
"15 navarra, comunidad foral de",2017-03,2145.0,2017,3
"15 navarra, comunidad foral de",2017-02,1795.0,2017,2
"15 navarra, comunidad foral de",2017-01,1111.0,2017,1
"15 navarra, comunidad foral de",2016-12,3211.0,2016,12
"15 navarra, comunidad foral de",2016-11,1792.0,2016,11
"15 navarra, comunidad foral de",2016-10,5549.0,2016,10
"15 navarra, comunidad foral de",2016-09,5142.0,2016,9
"15 navarra, comunidad foral de",2016-08,7282.0,2016,8
"15 navarra, comunidad foral de",2016-07,5606.0,2016,7
"15 navarra, comunidad foral de",2016-06,4617.0,2016,6
"15 navarra, comunidad foral de",2016-05,3887.0,2016,5
"15 navarra, comunidad foral de",2016-04,2518.0,2016,4
"15 navarra, comunidad foral de",2016-03,4266.0,2016,3
"15 navarra, comunidad foral de",2016-02,1925.0,2016,2
"15 navarra, comunidad foral de",2016-01,2182.0,2016,1
"15 navarra, comunidad foral de",2015-12,3819.0,2015,12
"15 navarra, comunidad foral de",2015-11,2702.0,2015,11
"15 navarra, comunidad foral de",2015-10,5004.0,2015,10
"15 navarra, comunidad foral de",2015-09,4196.0,2015,9
"15 navarra, comunidad foral de",2015-08,7684.0,2015,8
"15 navarra, comunidad foral de",2015-07,4499.0,2015,7
"15 navarra, comunidad foral de",2015-06,3358.0,2015,6
"15 navarra, comunidad foral de",2015-05,4039.0,2015,5
"15 navarra, comunidad foral de",2015-04,4409.0,2015,4
"15 navarra, comunidad foral de",2015-03,1987.0,2015,3
"15 navarra, comunidad foral de",2015-02,1775.0,2015,2
"15 navarra, comunidad foral de",2015-01,1065.0,2015,1
"15 navarra, comunidad foral de",2014-12,3434.0,2014,12
"15 navarra, comunidad foral de",2014-11,2241.0,2014,11
"15 navarra, comunidad foral de",2014-10,4800.0,2014,10
"15 navarra, comunidad foral de",2014-09,3915.0,2014,9
"15 navarra, comunidad foral de",2014-08,6956.0,2014,8
"15 navarra, comunidad foral de",2014-07,3613.0,2014,7
"15 navarra, comunidad foral de",2014-06,3521.0,2014,6
"15 navarra, comunidad foral de",2014-05,4180.0,2014,5
"15 navarra, comunidad foral de",2014-04,4076.0,2014,4
"15 navarra, comunidad foral de",2014-03,1928.0,2014,3
"15 navarra, comunidad foral de",2014-02,1846.0,2014,2
"15 navarra, comunidad foral de",2014-01,1395.0,2014,1
"15 navarra, comunidad foral de",2025-02,798.0,2025,2
"15 navarra, comunidad foral de",2025-01,1325.0,2025,1
"15 navarra, comunidad foral de",2024-12,1891.0,2024,12
"15 navarra, comunidad foral de",2024-11,1055.0,2024,11
"15 navarra, comunidad foral de",2024-10,4877.0,2024,10
"15 navarra, comunidad foral de",2024-09,4633.0,2024,9
"15 navarra, comunidad foral de",2024-08,9927.0,2024,8
"15 navarra, comunidad foral de",2024-07,13365.0,2024,7
"15 navarra, comunidad foral de",2024-06,2710.0,2024,6
"15 navarra, comunidad foral de",2024-05,3753.0,2024,5
"15 navarra, comunidad foral de",2024-04,4394.0,2024,4
"15 navarra, comunidad foral de",2024-03,1707.0,2024,3
"15 navarra, comunidad foral de",2024-02,1366.0,2024,2
"15 navarra, comunidad foral de",2024-01,1898.0,2024,1
"15 navarra, comunidad foral de",2023-12,1779.0,2023,12
"15 navarra, comunidad foral de",2023-11,759.0,2023,11
"15 navarra, comunidad foral de",2023-10,3822.0,2023,10
"15 navarra, comunidad foral de",2023-09,3391.0,2023,9
"15 navarra, comunidad foral de",2023-08,6629.0,2023,8
"15 navarra, comunidad foral de",2023-07,5293.0,2023,7
"15 navarra, comunidad foral de",2023-06,2703.0,2023,6
"15 navarra, comunidad foral de",2023-05,3531.0,2023,5
"15 navarra, comunidad foral de",2023-04,3101.0,2023,4
"15 navarra, comunidad foral de",2023-03,1486.0,2023,3
"15 navarra, comunidad foral de",2023-02,1353.0,2023,2
"15 navarra, comunidad foral de",2023-01,1289.0,2023,1
"15 navarra, comunidad foral de",2022-12,1301.0,2022,12
"15 navarra, comunidad foral de",2022-11,1111.0,2022,11
"15 navarra, comunidad foral de",2022-10,1996.0,2022,10
"15 navarra, comunidad foral de",2022-09,2563.0,2022,9
"15 navarra, comunidad foral de",2022-08,3513.0,2022,8
"15 navarra, comunidad foral de",2022-07,2742.0,2022,7
"15 navarra, comunidad foral de",2022-06,1918.0,2022,6
"15 navarra, comunidad foral de",2022-05,2392.0,2022,5
"15 navarra, comunidad foral de",2022-04,1766.0,2022,4
"15 navarra, comunidad foral de",2022-03,789.0,2022,3
"15 navarra, comunidad foral de",2022-02,1704.0,2022,2
"15 navarra, comunidad foral de",2022-01,1272.0,2022,1
"15 navarra, comunidad foral de",2021-12,693.0,2021,12
"15 navarra, comunidad foral de",2021-11,805.0,2021,11
"15 navarra, comunidad foral de",2021-10,1204.0,2021,10
"15 navarra, comunidad foral de",2021-09,1506.0,2021,9
"15 navarra, comunidad foral de",2021-08,1377.0,2021,8
"15 navarra, comunidad foral de",2021-07,747.0,2021,7
"15 navarra, comunidad foral de",2021-06,438.0,2021,6
"15 navarra, comunidad foral de",2021-05,275.0,2021,5
"15 navarra, comunidad foral de",2021-04,84.0,2021,4
"15 navarra, comunidad foral de",2021-03,187.0,2021,3
"15 navarra, comunidad foral de",2021-02,37.0,2021,2
"15 navarra, comunidad foral de",2021-01,111.0,2021,1
"15 navarra, comunidad foral de",2020-12,123.0,2020,12
"15 navarra, comunidad foral de",2020-11,17.0,2020,11
"15 navarra, comunidad foral de",2020-10,417.0,2020,10
"15 navarra, comunidad foral de",2020-09,296.0,2020,9
"15 navarra, comunidad foral de",2020-08,1063.0,2020,8
"15 navarra, comunidad foral de",2020-07,1238.0,2020,7
"15 navarra, comunidad foral de",2020-06,199.0,2020,6
"15 navarra, comunidad foral de",2020-05,0.0,2020,5
"15 navarra, comunidad foral de",2020-04,0.0,2020,4
"15 navarra, comunidad foral de",2020-03,138.0,2020,3
"15 navarra, comunidad foral de",2020-02,736.0,2020,2
"15 navarra, comunidad foral de",2020-01,661.0,2020,1
"15 navarra, comunidad foral de",2019-12,946.0,2019,12
"15 navarra, comunidad foral de",2019-11,914.0,2019,11
"15 navarra, comunidad foral de",2019-10,1921.0,2019,10
"15 navarra, comunidad foral de",2019-09,2548.0,2019,9
"15 navarra, comunidad foral de",2019-08,3601.0,2019,8
"15 navarra, comunidad foral de",2019-07,3362.0,2019,7
"15 navarra, comunidad foral de",2019-06,2852.0,2019,6
"15 navarra, comunidad foral de",2019-05,2686.0,2019,5
"15 navarra, comunidad foral de",2019-04,1423.0,2019,4
"15 navarra, comunidad foral de",2019-03,670.0,2019,3
"15 navarra, comunidad foral de",2019-02,437.0,2019,2
"15 navarra, comunidad foral de",2019-01,759.0,2019,1
"15 navarra, comunidad foral de",2018-12,976.0,2018,12
"15 navarra, comunidad foral de",2018-11,1014.0,2018,11
"15 navarra, comunidad foral de",2018-10,1976.0,2018,10
"15 navarra, comunidad foral de",2018-09,2626.0,2018,9
"15 navarra, comunidad foral de",2018-08,4279.0,2018,8
"15 navarra, comunidad foral de",2018-07,3345.0,2018,7
"15 navarra, comunidad foral de",2018-06,2734.0,2018,6
"15 navarra, comunidad foral de",2018-05,3248.0,2018,5
"15 navarra, comunidad foral de",2018-04,2100.0,2018,4
"15 navarra, comunidad foral de",2018-03,970.0,2018,3
"15 navarra, comunidad foral de",2018-02,434.0,2018,2
"15 navarra, comunidad foral de",2018-01,513.0,2018,1
"15 navarra, comunidad foral de",2017-12,880.0,2017,12
"15 navarra, comunidad foral de",2017-11,546.0,2017,11
"15 navarra, comunidad foral de",2017-10,2432.0,2017,10
"15 navarra, comunidad foral de",2017-09,4561.0,2017,9
"15 navarra, comunidad foral de",2017-08,3774.0,2017,8
"15 navarra, comunidad foral de",2017-07,3645.0,2017,7
"15 navarra, comunidad foral de",2017-06,2334.0,2017,6
"15 navarra, comunidad foral de",2017-05,3915.0,2017,5
"15 navarra, comunidad foral de",2017-04,1407.0,2017,4
"15 navarra, comunidad foral de",2017-03,503.0,2017,3
"15 navarra, comunidad foral de",2017-02,466.0,2017,2
"15 navarra, comunidad foral de",2017-01,221.0,2017,1
"15 navarra, comunidad foral de",2016-12,450.0,2016,12
"15 navarra, comunidad foral de",2016-11,272.0,2016,11
"15 navarra, comunidad foral de",2016-10,2036.0,2016,10
"15 navarra, comunidad foral de",2016-09,2418.0,2016,9
"15 navarra, comunidad foral de",2016-08,3420.0,2016,8
"15 navarra, comunidad foral de",2016-07,4401.0,2016,7
"15 navarra, comunidad foral de",2016-06,1951.0,2016,6
"15 navarra, comunidad foral de",2016-05,3670.0,2016,5
"15 navarra, comunidad foral de",2016-04,3224.0,2016,4
"15 navarra, comunidad foral de",2016-03,362.0,2016,3
"15 navarra, comunidad foral de",2016-02,276.0,2016,2
"15 navarra, comunidad foral de",2016-01,177.0,2016,1
"15 navarra, comunidad foral de",2015-12,607.0,2015,12
"15 navarra, comunidad foral de",2015-11,284.0,2015,11
"15 navarra, comunidad foral de",2015-10,2064.0,2015,10
"15 navarra, comunidad foral de",2015-09,3933.0,2015,9
"15 navarra, comunidad foral de",2015-08,2231.0,2015,8
"15 navarra, comunidad foral de",2015-07,3170.0,2015,7
"15 navarra, comunidad foral de",2015-06,3027.0,2015,6
"15 navarra, comunidad foral de",2015-05,3585.0,2015,5
"15 navarra, comunidad foral de",2015-04,2032.0,2015,4
"15 navarra, comunidad foral de",2015-03,162.0,2015,3
"15 navarra, comunidad foral de",2015-02,102.0,2015,2
"15 navarra, comunidad foral de",2015-01,212.0,2015,1
"15 navarra, comunidad foral de",2014-12,127.0,2014,12
"15 navarra, comunidad foral de",2014-11,139.0,2014,11
"15 navarra, comunidad foral de",2014-10,2277.0,2014,10
"15 navarra, comunidad foral de",2014-09,4255.0,2014,9
"15 navarra, comunidad foral de",2014-08,2551.0,2014,8
"15 navarra, comunidad foral de",2014-07,2483.0,2014,7
"15 navarra, comunidad foral de",2014-06,476.0,2014,6
"15 navarra, comunidad foral de",2014-05,739.0,2014,5
"15 navarra, comunidad foral de",2014-04,197.0,2014,4
"15 navarra, comunidad foral de",2014-03,253.0,2014,3
"15 navarra, comunidad foral de",2014-02,178.0,2014,2
"15 navarra, comunidad foral de",2014-01,228.0,2014,1
"15 navarra, comunidad foral de",2025-02,13201.0,2025,2
"15 navarra, comunidad foral de",2025-01,14552.0,2025,1
"15 navarra, comunidad foral de",2024-12,37952.0,2024,12
"15 navarra, comunidad foral de",2024-11,27135.0,2024,11
"15 navarra, comunidad foral de",2024-10,48886.0,2024,10
"15 navarra, comunidad foral de",2024-09,50341.0,2024,9
"15 navarra, comunidad foral de",2024-08,67545.0,2024,8
"15 navarra, comunidad foral de",2024-07,72195.0,2024,7
"15 navarra, comunidad foral de",2024-06,26555.0,2024,6
"15 navarra, comunidad foral de",2024-05,33610.0,2024,5
"15 navarra, comunidad foral de",2024-04,26148.0,2024,4
"15 navarra, comunidad foral de",2024-03,28545.0,2024,3
"15 navarra, comunidad foral de",2024-02,22901.0,2024,2
"15 navarra, comunidad foral de",2024-01,21703.0,2024,1
"15 navarra, comunidad foral de",2023-12,30680.0,2023,12
"15 navarra, comunidad foral de",2023-11,24737.0,2023,11
"15 navarra, comunidad foral de",2023-10,31152.0,2023,10
"15 navarra, comunidad foral de",2023-09,33183.0,2023,9
"15 navarra, comunidad foral de",2023-08,44072.0,2023,8
"15 navarra, comunidad foral de",2023-07,39555.0,2023,7
"15 navarra, comunidad foral de",2023-06,29705.0,2023,6
"15 navarra, comunidad foral de",2023-05,29668.0,2023,5
"15 navarra, comunidad foral de",2023-04,32348.0,2023,4
"15 navarra, comunidad foral de",2023-03,26149.0,2023,3
"15 navarra, comunidad foral de",2023-02,20585.0,2023,2
"15 navarra, comunidad foral de",2023-01,20820.0,2023,1
"15 navarra, comunidad foral de",2022-12,22010.0,2022,12
"15 navarra, comunidad foral de",2022-11,16895.0,2022,11
"15 navarra, comunidad foral de",2022-10,26096.0,2022,10
"15 navarra, comunidad foral de",2022-09,25430.0,2022,9
"15 navarra, comunidad foral de",2022-08,41350.0,2022,8
"15 navarra, comunidad foral de",2022-07,27883.0,2022,7
"15 navarra, comunidad foral de",2022-06,20267.0,2022,6
"15 navarra, comunidad foral de",2022-05,23538.0,2022,5
"15 navarra, comunidad foral de",2022-04,27965.0,2022,4
"15 navarra, comunidad foral de",2022-03,17340.0,2022,3
"15 navarra, comunidad foral de",2022-02,18435.0,2022,2
"15 navarra, comunidad foral de",2022-01,16762.0,2022,1
"15 navarra, comunidad foral de",2021-12,19212.0,2021,12
"15 navarra, comunidad foral de",2021-11,18872.0,2021,11
"15 navarra, comunidad foral de",2021-10,26565.0,2021,10
