region,period,total,year,month
01 andalucã­a,2019-06,20492.0,2019,6
01 andalucã­a,2019-05,14263.0,2019,5
01 andalucã­a,2019-04,19930.0,2019,4
01 andalucã­a,2019-03,14610.0,2019,3
01 andalucã­a,2019-02,15454.0,2019,2
01 andalucã­a,2019-01,9933.0,2019,1
01 andalucã­a,2018-12,28030.0,2018,12
01 andalucã­a,2018-11,20524.0,2018,11
01 andalucã­a,2018-10,19931.0,2018,10
01 andalucã­a,2018-09,18944.0,2018,9
01 andalucã­a,2018-08,32099.0,2018,8
01 andalucã­a,2018-07,22288.0,2018,7
01 andalucã­a,2018-06,19228.0,2018,6
01 andalucã­a,2018-05,14307.0,2018,5
01 andalucã­a,2018-04,14696.0,2018,4
01 andalucã­a,2018-03,19106.0,2018,3
01 andalucã­a,2018-02,13217.0,2018,2
01 andalucã­a,2018-01,9661.0,2018,1
01 andalucã­a,2017-12,28435.0,2017,12
01 andalucã­a,2017-11,17069.0,2017,11
01 andalucã­a,2017-10,17667.0,2017,10
01 andalucã­a,2017-09,18048.0,2017,9
01 andalucã­a,2017-08,27471.0,2017,8
01 andalucã­a,2017-07,19739.0,2017,7
01 andalucã­a,2017-06,16962.0,2017,6
01 andalucã­a,2017-05,12006.0,2017,5
01 andalucã­a,2017-04,19212.0,2017,4
01 andalucã­a,2017-03,13467.0,2017,3
01 andalucã­a,2017-02,14195.0,2017,2
01 andalucã­a,2017-01,9139.0,2017,1
01 andalucã­a,2024-10,14984.0,2024,10
01 andalucã­a,2024-09,17021.0,2024,9
01 andalucã­a,2024-08,19646.0,2024,8
01 andalucã­a,2024-07,15760.0,2024,7
01 andalucã­a,2024-06,12929.0,2024,6
01 andalucã­a,2024-05,15145.0,2024,5
01 andalucã­a,2024-04,15122.0,2024,4
01 andalucã­a,2024-03,8989.0,2024,3
01 andalucã­a,2024-02,4770.0,2024,2
01 andalucã­a,2024-01,3216.0,2024,1
01 andalucã­a,2023-12,5589.0,2023,12
01 andalucã­a,2023-11,7599.0,2023,11
01 andalucã­a,2023-10,15205.0,2023,10
01 andalucã­a,2023-09,16390.0,2023,9
01 andalucã­a,2023-08,20283.0,2023,8
01 andalucã­a,2023-07,19048.0,2023,7
01 andalucã­a,2023-06,14548.0,2023,6
01 andalucã­a,2023-05,17267.0,2023,5
01 andalucã­a,2023-04,15664.0,2023,4
01 andalucã­a,2023-03,10284.0,2023,3
01 andalucã­a,2023-02,5643.0,2023,2
01 andalucã­a,2023-01,3746.0,2023,1
01 andalucã­a,2022-12,2953.0,2022,12
01 andalucã­a,2022-11,4341.0,2022,11
01 andalucã­a,2022-10,10898.0,2022,10
01 andalucã­a,2022-09,13185.0,2022,9
01 andalucã­a,2022-08,16758.0,2022,8
01 andalucã­a,2022-07,15861.0,2022,7
01 andalucã­a,2022-06,11244.0,2022,6
01 andalucã­a,2022-05,12366.0,2022,5
01 andalucã­a,2022-04,11839.0,2022,4
01 andalucã­a,2022-03,6620.0,2022,3
01 andalucã­a,2022-02,4445.0,2022,2
01 andalucã­a,2022-01,3185.0,2022,1
01 andalucã­a,2021-12,3780.0,2021,12
01 andalucã­a,2021-11,5446.0,2021,11
01 andalucã­a,2021-10,10181.0,2021,10
01 andalucã­a,2021-09,10394.0,2021,9
01 andalucã­a,2021-08,10005.0,2021,8
01 andalucã­a,2021-07,7987.0,2021,7
01 andalucã­a,2021-06,3071.0,2021,6
01 andalucã­a,2021-05,1992.0,2021,5
01 andalucã­a,2021-04,834.0,2021,4
01 andalucã­a,2021-03,598.0,2021,3
01 andalucã­a,2021-02,238.0,2021,2
01 andalucã­a,2021-01,232.0,2021,1
01 andalucã­a,2020-12,530.0,2020,12
01 andalucã­a,2020-11,0.0,2020,11
01 andalucã­a,2020-10,1157.0,2020,10
01 andalucã­a,2020-09,1507.0,2020,9
01 andalucã­a,2020-08,5942.0,2020,8
01 andalucã­a,2020-07,4446.0,2020,7
01 andalucã­a,2020-06,233.0,2020,6
01 andalucã­a,2020-05,0.0,2020,5
01 andalucã­a,2020-04,0.0,2020,4
01 andalucã­a,2020-03,1364.0,2020,3
01 andalucã­a,2020-02,3179.0,2020,2
01 andalucã­a,2020-01,2333.0,2020,1
01 andalucã­a,2019-12,3819.0,2019,12
01 andalucã­a,2019-11,5117.0,2019,11
01 andalucã­a,2019-10,13785.0,2019,10
01 andalucã­a,2019-09,16033.0,2019,9
01 andalucã­a,2019-08,22877.0,2019,8
01 andalucã­a,2019-07,19346.0,2019,7
01 andalucã­a,2019-06,15846.0,2019,6
01 andalucã­a,2019-05,15383.0,2019,5
01 andalucã­a,2019-04,13507.0,2019,4
01 andalucã­a,2019-03,5427.0,2019,3
01 andalucã­a,2019-02,3938.0,2019,2
01 andalucã­a,2019-01,2803.0,2019,1
01 andalucã­a,2018-12,3204.0,2018,12
01 andalucã­a,2018-11,4892.0,2018,11
01 andalucã­a,2018-10,16122.0,2018,10
01 andalucã­a,2018-09,16760.0,2018,9
01 andalucã­a,2018-08,21033.0,2018,8
01 andalucã­a,2018-07,19288.0,2018,7
01 andalucã­a,2018-06,14501.0,2018,6
01 andalucã­a,2018-05,17222.0,2018,5
01 andalucã­a,2018-04,12310.0,2018,4
01 andalucã­a,2018-03,6895.0,2018,3
01 andalucã­a,2018-02,2784.0,2018,2
01 andalucã­a,2018-01,2381.0,2018,1
01 andalucã­a,2017-12,2996.0,2017,12
01 andalucã­a,2017-11,5246.0,2017,11
01 andalucã­a,2017-10,14502.0,2017,10
01 andalucã­a,2017-09,18326.0,2017,9
01 andalucã­a,2017-08,19001.0,2017,8
01 andalucã­a,2017-07,17260.0,2017,7
01 andalucã­a,2017-06,13903.0,2017,6
01 andalucã­a,2017-05,14061.0,2017,5
01 andalucã­a,2017-04,12522.0,2017,4
01 andalucã­a,2017-03,3926.0,2017,3
01 andalucã­a,2017-02,2530.0,2017,2
01 andalucã­a,2017-01,1719.0,2017,1
01 andalucã­a,2024-10,116566.0,2024,10
01 andalucã­a,2024-09,149274.0,2024,9
01 andalucã­a,2024-08,268909.0,2024,8
01 andalucã­a,2024-07,194691.0,2024,7
01 andalucã­a,2024-06,127368.0,2024,6
01 andalucã­a,2024-05,117963.0,2024,5
01 andalucã­a,2024-04,109527.0,2024,4
01 andalucã­a,2024-03,96666.0,2024,3
01 andalucã­a,2024-02,55368.0,2024,2
01 andalucã­a,2024-01,42357.0,2024,1
01 andalucã­a,2023-12,101952.0,2023,12
01 andalucã­a,2023-11,71330.0,2023,11
01 andalucã­a,2023-10,116019.0,2023,10
01 andalucã­a,2023-09,136248.0,2023,9
01 andalucã­a,2023-08,263761.0,2023,8
01 andalucã­a,2023-07,211968.0,2023,7
01 andalucã­a,2023-06,126502.0,2023,6
01 andalucã­a,2023-05,108793.0,2023,5
01 andalucã­a,2023-04,124347.0,2023,4
01 andalucã­a,2023-03,75917.0,2023,3
01 andalucã­a,2023-02,67801.0,2023,2
01 andalucã­a,2023-01,54237.0,2023,1
01 andalucã­a,2022-12,79308.0,2022,12
01 andalucã­a,2022-11,58087.0,2022,11
01 andalucã­a,2022-10,99890.0,2022,10
01 andalucã­a,2022-09,122798.0,2022,9
01 andalucã­a,2022-08,255913.0,2022,8
01 andalucã­a,2022-07,222732.0,2022,7
01 andalucã­a,2022-06,116135.0,2022,6
01 andalucã­a,2022-05,85398.0,2022,5
01 andalucã­a,2022-04,117978.0,2022,4
01 andalucã­a,2022-03,60907.0,2022,3
01 andalucã­a,2022-02,62436.0,2022,2
01 andalucã­a,2022-01,43941.0,2022,1
01 andalucã­a,2021-12,83635.0,2021,12
01 andalucã­a,2021-11,67775.0,2021,11
01 andalucã­a,2021-10,104106.0,2021,10
01 andalucã­a,2021-09,116894.0,2021,9
01 andalucã­a,2021-08,261573.0,2021,8
01 andalucã­a,2021-07,183561.0,2021,7
01 andalucã­a,2021-06,74118.0,2021,6
01 andalucã­a,2021-05,39310.0,2021,5
01 andalucã­a,2021-04,26789.0,2021,4
01 andalucã­a,2021-03,19492.0,2021,3
01 andalucã­a,2021-02,11404.0,2021,2
01 andalucã­a,2021-01,11329.0,2021,1
01 andalucã­a,2020-12,17518.0,2020,12
01 andalucã­a,2020-11,7395.0,2020,11
01 andalucã­a,2020-10,39633.0,2020,10
01 andalucã­a,2020-09,68147.0,2020,9
01 andalucã­a,2020-08,230248.0,2020,8
01 andalucã­a,2020-07,161668.0,2020,7
01 andalucã­a,2020-06,44189.0,2020,6
01 andalucã­a,2020-05,3655.0,2020,5
01 andalucã­a,2020-04,0.0,2020,4
01 andalucã­a,2020-03,15791.0,2020,3
01 andalucã­a,2020-02,56375.0,2020,2
01 andalucã­a,2020-01,36173.0,2020,1
01 andalucã­a,2019-12,94598.0,2019,12
01 andalucã­a,2019-11,67142.0,2019,11
01 andalucã­a,2019-10,109860.0,2019,10
01 andalucã­a,2019-09,131575.0,2019,9
01 andalucã­a,2019-08,282444.0,2019,8
01 andalucã­a,2019-07,208560.0,2019,7
01 andalucã­a,2019-06,129680.0,2019,6
01 andalucã­a,2019-05,96811.0,2019,5
01 andalucã­a,2019-04,112090.0,2019,4
01 andalucã­a,2019-03,52742.0,2019,3
01 andalucã­a,2019-02,42408.0,2019,2
01 andalucã­a,2019-01,33387.0,2019,1
01 andalucã­a,2018-12,85399.0,2018,12
01 andalucã­a,2018-11,63515.0,2018,11
01 andalucã­a,2018-10,118534.0,2018,10
01 andalucã­a,2018-09,130009.0,2018,9
01 andalucã­a,2018-08,253501.0,2018,8
01 andalucã­a,2018-07,188483.0,2018,7
01 andalucã­a,2018-06,125737.0,2018,6
01 andalucã­a,2018-05,112736.0,2018,5
01 andalucã­a,2018-04,86399.0,2018,4
01 andalucã­a,2018-03,73414.0,2018,3
01 andalucã­a,2018-02,40909.0,2018,2
01 andalucã­a,2018-01,29502.0,2018,1
01 andalucã­a,2017-12,85798.0,2017,12
01 andalucã­a,2017-11,53528.0,2017,11
01 andalucã­a,2017-10,112931.0,2017,10
01 andalucã­a,2017-09,133868.0,2017,9
01 andalucã­a,2017-08,224784.0,2017,8
01 andalucã­a,2017-07,168657.0,2017,7
01 andalucã­a,2017-06,113033.0,2017,6
01 andalucã­a,2017-05,93436.0,2017,5
01 andalucã­a,2017-04,111361.0,2017,4
01 andalucã­a,2017-03,42258.0,2017,3
01 andalucã­a,2017-02,43565.0,2017,2
01 andalucã­a,2017-01,32075.0,2017,1
01 andalucã­a,2024-10,42473.0,2024,10
01 andalucã­a,2024-09,57907.0,2024,9
01 andalucã­a,2024-08,135340.0,2024,8
01 andalucã­a,2024-07,86515.0,2024,7
01 andalucã­a,2024-06,52938.0,2024,6
01 andalucã­a,2024-05,41953.0,2024,5
01 andalucã­a,2024-04,35930.0,2024,4
01 andalucã­a,2024-03,54173.0,2024,3
01 andalucã­a,2024-02,33782.0,2024,2
01 andalucã­a,2024-01,24283.0,2024,1
01 andalucã­a,2023-12,84318.0,2023,12
01 andalucã­a,2023-11,43149.0,2023,11
01 andalucã­a,2023-10,45737.0,2023,10
01 andalucã­a,2023-09,62719.0,2023,9
01 andalucã­a,2023-08,152178.0,2023,8
01 andalucã­a,2023-07,106911.0,2023,7
01 andalucã­a,2023-06,65140.0,2023,6
01 andalucã­a,2023-05,43247.0,2023,5
01 andalucã­a,2023-04,66368.0,2023,4
01 andalucã­a,2023-03,40266.0,2023,3
01 andalucã­a,2023-02,42879.0,2023,2
01 andalucã­a,2023-01,36575.0,2023,1
01 andalucã­a,2022-12,67731.0,2022,12
01 andalucã­a,2022-11,42236.0,2022,11
01 andalucã­a,2022-10,51433.0,2022,10
01 andalucã­a,2022-09,64996.0,2022,9
01 andalucã­a,2022-08,152989.0,2022,8
01 andalucã­a,2022-07,131981.0,2022,7
01 andalucã­a,2022-06,61397.0,2022,6
01 andalucã­a,2022-05,40112.0,2022,5
01 andalucã­a,2022-04,68955.0,2022,4
01 andalucã­a,2022-03,32497.0,2022,3
01 andalucã­a,2022-02,43838.0,2022,2
01 andalucã­a,2022-01,27334.0,2022,1
01 andalucã­a,2021-12,63654.0,2021,12
01 andalucã­a,2021-11,39916.0,2021,11
01 andalucã­a,2021-10,62198.0,2021,10
01 andalucã­a,2021-09,64109.0,2021,9
01 andalucã­a,2021-08,195818.0,2021,8
01 andalucã­a,2021-07,137433.0,2021,7
01 andalucã­a,2021-06,60223.0,2021,6
01 andalucã­a,2021-05,31827.0,2021,5
01 andalucã­a,2021-04,23064.0,2021,4
01 andalucã­a,2021-03,17410.0,2021,3
01 andalucã­a,2021-02,6027.0,2021,2
01 andalucã­a,2021-01,8185.0,2021,1
01 andalucã­a,2020-12,13594.0,2020,12
01 andalucã­a,2020-11,0.0,2020,11
01 andalucã­a,2020-10,31614.0,2020,10
01 andalucã­a,2020-09,57741.0,2020,9
01 andalucã­a,2020-08,190169.0,2020,8
01 andalucã­a,2020-07,140677.0,2020,7
01 andalucã­a,2020-06,43346.0,2020,6
01 andalucã­a,2020-05,0.0,2020,5
01 andalucã­a,2020-04,0.0,2020,4
01 andalucã­a,2020-03,7860.0,2020,3
01 andalucã­a,2020-02,36605.0,2020,2
01 andalucã­a,2020-01,25913.0,2020,1
01 andalucã­a,2019-12,76863.0,2019,12
01 andalucã­a,2019-11,50124.0,2019,11
01 andalucã­a,2019-10,44867.0,2019,10
01 andalucã­a,2019-09,44956.0,2019,9
01 andalucã­a,2019-08,130710.0,2019,8
01 andalucã­a,2019-07,83116.0,2019,7
01 andalucã­a,2019-06,45813.0,2019,6
01 andalucã­a,2019-05,30016.0,2019,5
01 andalucã­a,2019-04,49844.0,2019,4
01 andalucã­a,2019-03,32041.0,2019,3
01 andalucã­a,2019-02,27523.0,2019,2
01 andalucã­a,2019-01,20912.0,2019,1
01 andalucã­a,2018-12,72469.0,2018,12
01 andalucã­a,2018-11,42258.0,2018,11
01 andalucã­a,2018-10,40404.0,2018,10
01 andalucã­a,2018-09,42460.0,2018,9
01 andalucã­a,2018-08,108831.0,2018,8
01 andalucã­a,2018-07,62075.0,2018,7
01 andalucã­a,2018-06,43959.0,2018,6
01 andalucã­a,2018-05,29985.0,2018,5
01 andalucã­a,2018-04,34178.0,2018,4
01 andalucã­a,2018-03,45802.0,2018,3
01 andalucã­a,2018-02,27678.0,2018,2
01 andalucã­a,2018-01,19696.0,2018,1
01 andalucã­a,2017-12,74403.0,2017,12
01 andalucã­a,2017-11,33494.0,2017,11
01 andalucã­a,2017-10,38155.0,2017,10
01 andalucã­a,2017-09,42904.0,2017,9
01 andalucã­a,2017-08,97807.0,2017,8
01 andalucã­a,2017-07,60300.0,2017,7
01 andalucã­a,2017-06,37267.0,2017,6
01 andalucã­a,2017-05,25898.0,2017,5
01 andalucã­a,2017-04,49356.0,2017,4
01 andalucã­a,2017-03,25462.0,2017,3
01 andalucã­a,2017-02,30691.0,2017,2
01 andalucã­a,2017-01,21244.0,2017,1
01 andalucã­a,2024-10,74093.0,2024,10
01 andalucã­a,2024-09,91367.0,2024,9
01 andalucã­a,2024-08,133569.0,2024,8
01 andalucã­a,2024-07,108176.0,2024,7
01 andalucã­a,2024-06,74430.0,2024,6
01 andalucã­a,2024-05,76010.0,2024,5
01 andalucã­a,2024-04,73596.0,2024,4
01 andalucã­a,2024-03,42494.0,2024,3
01 andalucã­a,2024-02,21586.0,2024,2
01 andalucã­a,2024-01,18073.0,2024,1
01 andalucã­a,2023-12,17634.0,2023,12
01 andalucã­a,2023-11,28181.0,2023,11
01 andalucã­a,2023-10,70282.0,2023,10
01 andalucã­a,2023-09,73529.0,2023,9
01 andalucã­a,2023-08,111583.0,2023,8
01 andalucã­a,2023-07,105057.0,2023,7
01 andalucã­a,2023-06,61361.0,2023,6
01 andalucã­a,2023-05,65546.0,2023,5
01 andalucã­a,2023-04,57980.0,2023,4
01 andalucã­a,2023-03,35651.0,2023,3
01 andalucã­a,2023-02,24922.0,2023,2
01 andalucã­a,2023-01,17663.0,2023,1
01 andalucã­a,2022-12,11576.0,2022,12
01 andalucã­a,2022-11,15851.0,2022,11
01 andalucã­a,2022-10,48457.0,2022,10
01 andalucã­a,2022-09,57802.0,2022,9
01 andalucã­a,2022-08,102924.0,2022,8
01 andalucã­a,2022-07,90750.0,2022,7
01 andalucã­a,2022-06,54738.0,2022,6
01 andalucã­a,2022-05,45286.0,2022,5
01 andalucã­a,2022-04,49023.0,2022,4
01 andalucã­a,2022-03,28411.0,2022,3
01 andalucã­a,2022-02,18598.0,2022,2
01 andalucã­a,2022-01,16607.0,2022,1
01 andalucã­a,2021-12,19981.0,2021,12
01 andalucã­a,2021-11,27859.0,2021,11
01 andalucã­a,2021-10,41909.0,2021,10
01 andalucã­a,2021-09,52785.0,2021,9
01 andalucã­a,2021-08,65755.0,2021,8
01 andalucã­a,2021-07,46128.0,2021,7
01 andalucã­a,2021-06,13894.0,2021,6
01 andalucã­a,2021-05,7482.0,2021,5
01 andalucã­a,2021-04,3725.0,2021,4
01 andalucã­a,2021-03,2082.0,2021,3
01 andalucã­a,2021-02,5377.0,2021,2
01 andalucã­a,2021-01,3144.0,2021,1
01 andalucã­a,2020-12,3924.0,2020,12
01 andalucã­a,2020-11,0.0,2020,11
01 andalucã­a,2020-10,8018.0,2020,10
01 andalucã­a,2020-09,10406.0,2020,9
01 andalucã­a,2020-08,40080.0,2020,8
01 andalucã­a,2020-07,20991.0,2020,7
01 andalucã­a,2020-06,843.0,2020,6
01 andalucã­a,2020-05,0.0,2020,5
01 andalucã­a,2020-04,0.0,2020,4
01 andalucã­a,2020-03,7931.0,2020,3
01 andalucã­a,2020-02,19770.0,2020,2
01 andalucã­a,2020-01,10260.0,2020,1
01 andalucã­a,2019-12,17736.0,2019,12
01 andalucã­a,2019-11,17017.0,2019,11
01 andalucã­a,2019-10,64993.0,2019,10
01 andalucã­a,2019-09,86619.0,2019,9
01 andalucã­a,2019-08,151734.0,2019,8
01 andalucã­a,2019-07,125444.0,2019,7
01 andalucã­a,2019-06,83867.0,2019,6
01 andalucã­a,2019-05,66795.0,2019,5
01 andalucã­a,2019-04,62245.0,2019,4
01 andalucã­a,2019-03,20701.0,2019,3
01 andalucã­a,2019-02,14885.0,2019,2
01 andalucã­a,2019-01,12475.0,2019,1
01 andalucã­a,2018-12,12930.0,2018,12
01 andalucã­a,2018-11,21257.0,2018,11
01 andalucã­a,2018-10,78129.0,2018,10
01 andalucã­a,2018-09,87549.0,2018,9
01 andalucã­a,2018-08,144670.0,2018,8
01 andalucã­a,2018-07,126408.0,2018,7
01 andalucã­a,2018-06,81778.0,2018,6
01 andalucã­a,2018-05,82751.0,2018,5
01 andalucã­a,2018-04,52221.0,2018,4
01 andalucã­a,2018-03,27612.0,2018,3
01 andalucã­a,2018-02,13231.0,2018,2
01 andalucã­a,2018-01,9806.0,2018,1
01 andalucã­a,2017-12,11395.0,2017,12
01 andalucã­a,2017-11,20034.0,2017,11
01 andalucã­a,2017-10,74776.0,2017,10
01 andalucã­a,2017-09,90964.0,2017,9
01 andalucã­a,2017-08,126976.0,2017,8
01 andalucã­a,2017-07,108357.0,2017,7
01 andalucã­a,2017-06,75766.0,2017,6
01 andalucã­a,2017-05,67537.0,2017,5
01 andalucã­a,2017-04,62005.0,2017,4
01 andalucã­a,2017-03,16796.0,2017,3
01 andalucã­a,2017-02,12874.0,2017,2
01 andalucã­a,2017-01,10831.0,2017,1
02 aragã³n,2024-10,20530.0,2024,10
02 aragã³n,2024-09,22933.0,2024,9
02 aragã³n,2024-08,36278.0,2024,8
02 aragã³n,2024-07,23628.0,2024,7
02 aragã³n,2024-06,20503.0,2024,6
02 aragã³n,2024-05,19632.0,2024,5
02 aragã³n,2024-04,17760.0,2024,4
02 aragã³n,2024-03,19584.0,2024,3
02 aragã³n,2024-02,13238.0,2024,2
02 aragã³n,2024-01,9458.0,2024,1
02 aragã³n,2023-12,21523.0,2023,12
02 aragã³n,2023-11,13646.0,2023,11
02 aragã³n,2023-10,18485.0,2023,10
02 aragã³n,2023-09,21249.0,2023,9
02 aragã³n,2023-08,34008.0,2023,8
02 aragã³n,2023-07,27266.0,2023,7
02 aragã³n,2023-06,18261.0,2023,6
02 aragã³n,2023-05,15602.0,2023,5
02 aragã³n,2023-04,24264.0,2023,4
02 aragã³n,2023-03,12622.0,2023,3
02 aragã³n,2023-02,12347.0,2023,2
02 aragã³n,2023-01,10256.0,2023,1
02 aragã³n,2022-12,20232.0,2022,12
02 aragã³n,2022-11,11122.0,2022,11
02 aragã³n,2022-10,19444.0,2022,10
02 aragã³n,2022-09,20636.0,2022,9
