region,period,total,year,month
16 paã­s vasco,2000-01,2.0,2000,1
16 paã­s vasco,1999-12,2.26,1999,12
16 paã­s vasco,1999-11,2.13,1999,11
16 paã­s vasco,1999-10,2.51,1999,10
16 paã­s vasco,1999-09,2.19,1999,9
16 paã­s vasco,1999-08,3.45,1999,8
16 paã­s vasco,1999-07,2.75,1999,7
16 paã­s vasco,1999-06,2.16,1999,6
16 paã­s vasco,1999-05,1.82,1999,5
16 paã­s vasco,1999-04,3.25,1999,4
16 paã­s vasco,1999-03,2.31,1999,3
16 paã­s vasco,1999-02,5.42,1999,2
16 paã­s vasco,1999-01,1.63,1999,1
"17 rioja, la",2025-02,7.14,2025,2
"17 rioja, la",2025-01,0.0,2025,1
"17 rioja, la",2024-12,0.0,2024,12
"17 rioja, la",2024-11,2.59,2024,11
"17 rioja, la",2024-10,2.29,2024,10
"17 rioja, la",2024-09,2.83,2024,9
"17 rioja, la",2024-08,4.57,2024,8
"17 rioja, la",2024-07,4.43,2024,7
"17 rioja, la",2024-06,2.49,2024,6
"17 rioja, la",2024-05,2.53,2024,5
"17 rioja, la",2024-04,0.0,2024,4
"17 rioja, la",2024-03,0.0,2024,3
"17 rioja, la",2024-02,2.99,2024,2
"17 rioja, la",2024-01,0.0,2024,1
"17 rioja, la",2023-12,3.39,2023,12
"17 rioja, la",2023-11,4.28,2023,11
"17 rioja, la",2023-10,3.11,2023,10
"17 rioja, la",2023-09,3.25,2023,9
"17 rioja, la",2023-08,4.87,2023,8
"17 rioja, la",2023-07,4.42,2023,7
"17 rioja, la",2023-06,3.02,2023,6
"17 rioja, la",2023-05,3.14,2023,5
"17 rioja, la",2023-04,3.07,2023,4
"17 rioja, la",2023-03,2.46,2023,3
"17 rioja, la",2023-02,4.04,2023,2
"17 rioja, la",2023-01,4.44,2023,1
"17 rioja, la",2022-12,4.9,2022,12
"17 rioja, la",2022-11,2.74,2022,11
"17 rioja, la",2022-10,2.54,2022,10
"17 rioja, la",2022-09,3.0,2022,9
"17 rioja, la",2022-08,5.0,2022,8
"17 rioja, la",2022-07,4.75,2022,7
"17 rioja, la",2022-06,3.3,2022,6
"17 rioja, la",2022-05,2.57,2022,5
"17 rioja, la",2022-04,2.75,2022,4
"17 rioja, la",2022-03,2.83,2022,3
"17 rioja, la",2022-02,3.08,2022,2
"17 rioja, la",2022-01,3.1,2022,1
"17 rioja, la",2021-12,3.29,2021,12
"17 rioja, la",2021-11,2.58,2021,11
"17 rioja, la",2021-10,2.86,2021,10
"17 rioja, la",2021-09,3.16,2021,9
"17 rioja, la",2021-08,6.03,2021,8
"17 rioja, la",2021-07,3.65,2021,7
"17 rioja, la",2021-06,2.9,2021,6
"17 rioja, la",2021-05,2.48,2021,5
"17 rioja, la",2021-04,0.0,2021,4
"17 rioja, la",2021-03,2.34,2021,3
"17 rioja, la",2021-02,0.0,2021,2
"17 rioja, la",2021-01,0.0,2021,1
"17 rioja, la",2020-12,4.76,2020,12
"17 rioja, la",2020-11,0.0,2020,11
"17 rioja, la",2020-10,3.37,2020,10
"17 rioja, la",2020-09,3.4,2020,9
"17 rioja, la",2020-08,5.53,2020,8
"17 rioja, la",2020-07,3.92,2020,7
"17 rioja, la",2020-06,3.15,2020,6
"17 rioja, la",2020-05,0.0,2020,5
"17 rioja, la",2020-04,0.0,2020,4
"17 rioja, la",2020-03,2.3,2020,3
"17 rioja, la",2020-02,2.55,2020,2
"17 rioja, la",2020-01,2.16,2020,1
"17 rioja, la",2019-12,1.5,2019,12
"17 rioja, la",2019-11,2.49,2019,11
"17 rioja, la",2019-10,2.05,2019,10
"17 rioja, la",2019-09,2.14,2019,9
"17 rioja, la",2019-08,3.47,2019,8
"17 rioja, la",2019-07,3.12,2019,7
"17 rioja, la",2019-06,2.24,2019,6
"17 rioja, la",2019-05,2.08,2019,5
"17 rioja, la",2019-04,3.54,2019,4
"17 rioja, la",2019-03,2.44,2019,3
"17 rioja, la",2019-02,2.68,2019,2
"17 rioja, la",2019-01,2.27,2019,1
"17 rioja, la",2018-12,1.54,2018,12
"17 rioja, la",2018-11,2.39,2018,11
"17 rioja, la",2018-10,2.18,2018,10
"17 rioja, la",2018-09,2.02,2018,9
"17 rioja, la",2018-08,3.39,2018,8
"17 rioja, la",2018-07,2.86,2018,7
"17 rioja, la",2018-06,2.1,2018,6
"17 rioja, la",2018-05,1.93,2018,5
"17 rioja, la",2018-04,2.73,2018,4
"17 rioja, la",2018-03,2.69,2018,3
"17 rioja, la",2018-02,2.04,2018,2
"17 rioja, la",2018-01,2.16,2018,1
"17 rioja, la",2017-12,1.77,2017,12
"17 rioja, la",2017-11,2.05,2017,11
"17 rioja, la",2017-10,2.41,2017,10
"17 rioja, la",2017-09,1.84,2017,9
"17 rioja, la",2017-08,3.45,2017,8
"17 rioja, la",2017-07,2.75,2017,7
"17 rioja, la",2017-06,2.09,2017,6
"17 rioja, la",2017-05,2.13,2017,5
"17 rioja, la",2017-04,2.91,2017,4
"17 rioja, la",2017-03,2.31,2017,3
"17 rioja, la",2017-02,2.06,2017,2
"17 rioja, la",2017-01,2.14,2017,1
"17 rioja, la",2016-12,1.94,2016,12
"17 rioja, la",2016-11,1.99,2016,11
"17 rioja, la",2016-10,2.42,2016,10
"17 rioja, la",2016-09,1.92,2016,9
"17 rioja, la",2016-08,4.23,2016,8
"17 rioja, la",2016-07,2.96,2016,7
"17 rioja, la",2016-06,2.32,2016,6
"17 rioja, la",2016-05,2.27,2016,5
"17 rioja, la",2016-04,2.41,2016,4
"17 rioja, la",2016-03,2.78,2016,3
"17 rioja, la",2016-02,2.02,2016,2
"17 rioja, la",2016-01,2.11,2016,1
"17 rioja, la",2015-12,1.59,2015,12
"17 rioja, la",2015-11,1.92,2015,11
"17 rioja, la",2015-10,2.17,2015,10
"17 rioja, la",2015-09,1.88,2015,9
"17 rioja, la",2015-08,4.2,2015,8
"17 rioja, la",2015-07,3.01,2015,7
"17 rioja, la",2015-06,2.32,2015,6
"17 rioja, la",2015-05,2.08,2015,5
"17 rioja, la",2015-04,2.46,2015,4
"17 rioja, la",2015-03,2.13,2015,3
"17 rioja, la",2015-02,1.89,2015,2
"17 rioja, la",2015-01,2.0,2015,1
"17 rioja, la",2014-12,1.86,2014,12
"17 rioja, la",2014-11,1.78,2014,11
"17 rioja, la",2014-10,2.0,2014,10
"17 rioja, la",2014-09,2.07,2014,9
"17 rioja, la",2014-08,4.67,2014,8
"17 rioja, la",2014-07,2.89,2014,7
"17 rioja, la",2014-06,2.26,2014,6
"17 rioja, la",2014-05,2.11,2014,5
"17 rioja, la",2014-04,2.56,2014,4
"17 rioja, la",2014-03,1.94,2014,3
"17 rioja, la",2014-02,1.87,2014,2
"17 rioja, la",2014-01,2.06,2014,1
"17 rioja, la",2013-12,1.93,2013,12
"17 rioja, la",2013-11,1.93,2013,11
"17 rioja, la",2013-10,2.03,2013,10
"17 rioja, la",2013-09,1.89,2013,9
"17 rioja, la",2013-08,4.2,2013,8
"17 rioja, la",2013-07,3.74,2013,7
"17 rioja, la",2013-06,2.18,2013,6
"17 rioja, la",2013-05,1.91,2013,5
"17 rioja, la",2013-04,2.05,2013,4
"17 rioja, la",2013-03,2.29,2013,3
"17 rioja, la",2013-02,1.94,2013,2
"17 rioja, la",2013-01,1.91,2013,1
"17 rioja, la",2012-12,2.29,2012,12
"17 rioja, la",2012-11,1.98,2012,11
"17 rioja, la",2012-10,2.21,2012,10
"17 rioja, la",2012-09,1.85,2012,9
"17 rioja, la",2012-08,4.42,2012,8
"17 rioja, la",2012-07,3.68,2012,7
"17 rioja, la",2012-06,2.13,2012,6
"17 rioja, la",2012-05,1.98,2012,5
"17 rioja, la",2012-04,3.04,2012,4
"17 rioja, la",2012-03,1.84,2012,3
"17 rioja, la",2012-02,1.9,2012,2
"17 rioja, la",2012-01,1.75,2012,1
"17 rioja, la",2011-12,2.54,2011,12
"17 rioja, la",2011-11,1.82,2011,11
"17 rioja, la",2011-10,2.2,2011,10
"17 rioja, la",2011-09,1.88,2011,9
"17 rioja, la",2011-08,4.46,2011,8
"17 rioja, la",2011-07,3.53,2011,7
"17 rioja, la",2011-06,2.21,2011,6
"17 rioja, la",2011-05,1.99,2011,5
"17 rioja, la",2011-04,2.97,2011,4
"17 rioja, la",2011-03,1.91,2011,3
"17 rioja, la",2011-02,2.07,2011,2
"17 rioja, la",2011-01,2.0,2011,1
"17 rioja, la",2010-12,2.51,2010,12
"17 rioja, la",2010-11,1.8,2010,11
"17 rioja, la",2010-10,2.28,2010,10
"17 rioja, la",2010-09,1.96,2010,9
"17 rioja, la",2010-08,4.6,2010,8
"17 rioja, la",2010-07,3.17,2010,7
"17 rioja, la",2010-06,2.41,2010,6
"17 rioja, la",2010-05,2.04,2010,5
"17 rioja, la",2010-04,2.99,2010,4
"17 rioja, la",2010-03,1.96,2010,3
"17 rioja, la",2010-02,2.09,2010,2
"17 rioja, la",2010-01,2.37,2010,1
"17 rioja, la",2009-12,2.37,2009,12
"17 rioja, la",2009-11,2.08,2009,11
"17 rioja, la",2009-10,2.2,2009,10
"17 rioja, la",2009-09,2.06,2009,9
"17 rioja, la",2009-08,4.71,2009,8
"17 rioja, la",2009-07,2.71,2009,7
"17 rioja, la",2009-06,2.22,2009,6
"17 rioja, la",2009-05,2.09,2009,5
"17 rioja, la",2009-04,2.82,2009,4
"17 rioja, la",2009-03,2.1,2009,3
"17 rioja, la",2009-02,2.09,2009,2
"17 rioja, la",2009-01,2.4,2009,1
"17 rioja, la",2008-12,2.26,2008,12
"17 rioja, la",2008-11,2.12,2008,11
"17 rioja, la",2008-10,2.24,2008,10
"17 rioja, la",2008-09,2.18,2008,9
"17 rioja, la",2008-08,4.45,2008,8
"17 rioja, la",2008-07,2.85,2008,7
"17 rioja, la",2008-06,2.35,2008,6
"17 rioja, la",2008-05,2.34,2008,5
"17 rioja, la",2008-04,1.96,2008,4
"17 rioja, la",2008-03,3.09,2008,3
"17 rioja, la",2008-02,2.11,2008,2
"17 rioja, la",2008-01,2.49,2008,1
"17 rioja, la",2007-12,2.75,2007,12
"17 rioja, la",2007-11,2.68,2007,11
"17 rioja, la",2007-10,2.42,2007,10
"17 rioja, la",2007-09,2.24,2007,9
"17 rioja, la",2007-08,4.87,2007,8
"17 rioja, la",2007-07,3.44,2007,7
"17 rioja, la",2007-06,2.38,2007,6
"17 rioja, la",2007-05,2.12,2007,5
"17 rioja, la",2007-04,2.82,2007,4
"17 rioja, la",2007-03,2.5,2007,3
"17 rioja, la",2007-02,2.17,2007,2
"17 rioja, la",2007-01,2.73,2007,1
"17 rioja, la",2006-12,2.42,2006,12
"17 rioja, la",2006-11,2.65,2006,11
"17 rioja, la",2006-10,2.68,2006,10
"17 rioja, la",2006-09,2.26,2006,9
"17 rioja, la",2006-08,2.69,2006,8
"17 rioja, la",2006-07,2.37,2006,7
"17 rioja, la",2006-06,2.6,2006,6
"17 rioja, la",2006-05,2.51,2006,5
"17 rioja, la",2006-04,2.73,2006,4
"17 rioja, la",2006-03,2.44,2006,3
"17 rioja, la",2006-02,2.25,2006,2
"17 rioja, la",2006-01,2.67,2006,1
"17 rioja, la",2005-12,3.61,2005,12
"17 rioja, la",2005-11,2.59,2005,11
"17 rioja, la",2005-10,2.66,2005,10
"17 rioja, la",2005-09,2.83,2005,9
"17 rioja, la",2005-08,3.68,2005,8
"17 rioja, la",2005-07,3.24,2005,7
"17 rioja, la",2005-06,2.39,2005,6
"17 rioja, la",2005-05,2.56,2005,5
"17 rioja, la",2005-04,2.57,2005,4
"17 rioja, la",2005-03,3.22,2005,3
"17 rioja, la",2005-02,2.36,2005,2
"17 rioja, la",2005-01,2.73,2005,1
"17 rioja, la",2004-12,3.28,2004,12
"17 rioja, la",2004-11,2.62,2004,11
"17 rioja, la",2004-10,3.23,2004,10
"17 rioja, la",2004-09,2.83,2004,9
"17 rioja, la",2004-08,4.0,2004,8
"17 rioja, la",2004-07,3.05,2004,7
"17 rioja, la",2004-06,2.5,2004,6
"17 rioja, la",2004-05,2.45,2004,5
"17 rioja, la",2004-04,3.24,2004,4
"17 rioja, la",2004-03,2.7,2004,3
"17 rioja, la",2004-02,2.56,2004,2
"17 rioja, la",2004-01,2.57,2004,1
"17 rioja, la",2003-12,2.9,2003,12
"17 rioja, la",2003-11,2.88,2003,11
"17 rioja, la",2003-10,2.47,2003,10
"17 rioja, la",2003-09,2.72,2003,9
"17 rioja, la",2003-08,4.29,2003,8
"17 rioja, la",2003-07,3.29,2003,7
"17 rioja, la",2003-06,2.26,2003,6
"17 rioja, la",2003-05,2.38,2003,5
"17 rioja, la",2003-04,3.02,2003,4
"17 rioja, la",2003-03,2.05,2003,3
"17 rioja, la",2003-02,2.15,2003,2
"17 rioja, la",2003-01,2.05,2003,1
"17 rioja, la",2002-12,2.11,2002,12
"17 rioja, la",2002-11,2.07,2002,11
"17 rioja, la",2002-10,2.04,2002,10
"17 rioja, la",2002-09,2.5,2002,9
"17 rioja, la",2002-08,6.79,2002,8
"17 rioja, la",2002-07,4.24,2002,7
"17 rioja, la",2002-06,1.98,2002,6
"17 rioja, la",2002-05,1.83,2002,5
"17 rioja, la",2002-04,2.33,2002,4
"17 rioja, la",2002-03,2.91,2002,3
"17 rioja, la",2002-02,1.63,2002,2
"17 rioja, la",2002-01,1.55,2002,1
"17 rioja, la",2001-12,2.96,2001,12
"17 rioja, la",2001-11,2.86,2001,11
"17 rioja, la",2001-10,2.4,2001,10
"17 rioja, la",2001-09,2.61,2001,9
"17 rioja, la",2001-08,6.33,2001,8
"17 rioja, la",2001-07,3.84,2001,7
"17 rioja, la",2001-06,2.01,2001,6
"17 rioja, la",2001-05,1.57,2001,5
"17 rioja, la",2001-04,4.08,2001,4
"17 rioja, la",2001-03,1.68,2001,3
"17 rioja, la",2001-02,1.68,2001,2
"17 rioja, la",2001-01,1.56,2001,1
"17 rioja, la",2000-12,2.0,2000,12
"17 rioja, la",2000-11,1.0,2000,11
"17 rioja, la",2000-10,2.0,2000,10
"17 rioja, la",2000-09,2.0,2000,9
"17 rioja, la",2000-08,8.0,2000,8
"17 rioja, la",2000-07,5.0,2000,7
"17 rioja, la",2000-06,1.0,2000,6
"17 rioja, la",2000-05,1.0,2000,5
"17 rioja, la",2000-04,2.0,2000,4
"17 rioja, la",2000-03,1.0,2000,3
"17 rioja, la",2000-02,1.0,2000,2
"17 rioja, la",2000-01,1.0,2000,1
"17 rioja, la",1999-12,3.58,1999,12
"17 rioja, la",1999-11,1.67,1999,11
"17 rioja, la",1999-10,2.34,1999,10
"17 rioja, la",1999-09,2.49,1999,9
"17 rioja, la",1999-08,8.26,1999,8
"17 rioja, la",1999-07,2.97,1999,7
"17 rioja, la",1999-06,1.77,1999,6
"17 rioja, la",1999-05,1.93,1999,5
"17 rioja, la",1999-04,2.91,1999,4
"17 rioja, la",1999-03,1.59,1999,3
"17 rioja, la",1999-02,1.64,1999,2
"17 rioja, la",1999-01,1.86,1999,1
18 ceuta,2025-02,0.0,2025,2
18 ceuta,2025-01,0.0,2025,1
18 ceuta,2024-12,0.0,2024,12
18 ceuta,2024-11,0.0,2024,11
18 ceuta,2024-10,0.0,2024,10
18 ceuta,2024-09,0.0,2024,9
18 ceuta,2024-08,0.0,2024,8
18 ceuta,2024-07,0.0,2024,7
18 ceuta,2024-06,0.0,2024,6
18 ceuta,2024-05,0.0,2024,5
18 ceuta,2024-04,0.0,2024,4
18 ceuta,2024-03,0.0,2024,3
18 ceuta,2024-02,0.0,2024,2
18 ceuta,2024-01,0.0,2024,1
18 ceuta,2023-12,0.0,2023,12
18 ceuta,2023-11,0.0,2023,11
18 ceuta,2023-10,0.0,2023,10
18 ceuta,2023-09,0.0,2023,9
18 ceuta,2023-08,0.0,2023,8
18 ceuta,2023-07,0.0,2023,7
18 ceuta,2023-06,0.0,2023,6
18 ceuta,2023-05,0.0,2023,5
18 ceuta,2023-04,0.0,2023,4
18 ceuta,2023-03,0.0,2023,3
18 ceuta,2023-02,0.0,2023,2
18 ceuta,2023-01,0.0,2023,1
18 ceuta,2022-12,0.0,2022,12
18 ceuta,2022-11,0.0,2022,11
18 ceuta,2022-10,0.0,2022,10
18 ceuta,2022-09,0.0,2022,9
18 ceuta,2022-08,0.0,2022,8
18 ceuta,2022-07,0.0,2022,7
18 ceuta,2022-06,0.0,2022,6
18 ceuta,2022-05,0.0,2022,5
18 ceuta,2022-04,0.0,2022,4
18 ceuta,2022-03,0.0,2022,3
18 ceuta,2022-02,0.0,2022,2
18 ceuta,2022-01,0.0,2022,1
18 ceuta,2021-12,0.0,2021,12
18 ceuta,2021-11,0.0,2021,11
18 ceuta,2021-10,0.0,2021,10
18 ceuta,2021-09,0.0,2021,9
18 ceuta,2021-08,0.0,2021,8
18 ceuta,2021-07,0.0,2021,7
18 ceuta,2021-06,0.0,2021,6
18 ceuta,2021-05,0.0,2021,5
18 ceuta,2021-04,0.0,2021,4
18 ceuta,2021-03,0.0,2021,3
18 ceuta,2021-02,0.0,2021,2
18 ceuta,2021-01,0.0,2021,1
18 ceuta,2020-12,0.0,2020,12
18 ceuta,2020-11,0.0,2020,11
18 ceuta,2020-10,0.0,2020,10
18 ceuta,2020-09,0.0,2020,9
18 ceuta,2020-08,0.0,2020,8
18 ceuta,2020-07,0.0,2020,7
18 ceuta,2020-06,0.0,2020,6
18 ceuta,2020-05,0.0,2020,5
18 ceuta,2020-04,0.0,2020,4
18 ceuta,2020-03,0.0,2020,3
18 ceuta,2020-02,0.0,2020,2
18 ceuta,2020-01,0.0,2020,1
18 ceuta,2019-12,0.0,2019,12
18 ceuta,2019-11,0.0,2019,11
18 ceuta,2019-10,0.0,2019,10
18 ceuta,2019-09,0.0,2019,9
18 ceuta,2019-08,0.0,2019,8
18 ceuta,2019-07,0.0,2019,7
18 ceuta,2019-06,0.0,2019,6
18 ceuta,2019-05,0.0,2019,5
18 ceuta,2019-04,0.0,2019,4
18 ceuta,2019-03,0.0,2019,3
18 ceuta,2019-02,0.0,2019,2
18 ceuta,2019-01,0.0,2019,1
18 ceuta,2018-12,0.0,2018,12
18 ceuta,2018-11,0.0,2018,11
18 ceuta,2018-10,0.0,2018,10
18 ceuta,2018-09,0.0,2018,9
18 ceuta,2018-08,0.0,2018,8
18 ceuta,2018-07,0.0,2018,7
18 ceuta,2018-06,0.0,2018,6
18 ceuta,2018-05,0.0,2018,5
18 ceuta,2018-04,0.0,2018,4
18 ceuta,2018-03,0.0,2018,3
18 ceuta,2018-02,0.0,2018,2
18 ceuta,2018-01,0.0,2018,1
18 ceuta,2017-12,0.0,2017,12
18 ceuta,2017-11,0.0,2017,11
18 ceuta,2017-10,0.0,2017,10
18 ceuta,2017-09,0.0,2017,9
18 ceuta,2017-08,0.0,2017,8
18 ceuta,2017-07,0.0,2017,7
18 ceuta,2017-06,0.0,2017,6
18 ceuta,2017-05,0.0,2017,5
18 ceuta,2017-04,0.0,2017,4
18 ceuta,2017-03,0.0,2017,3
18 ceuta,2017-02,0.0,2017,2
18 ceuta,2017-01,0.0,2017,1
18 ceuta,2016-12,0.0,2016,12
18 ceuta,2016-11,0.0,2016,11
18 ceuta,2016-10,0.0,2016,10
18 ceuta,2016-09,0.0,2016,9
18 ceuta,2016-08,0.0,2016,8
18 ceuta,2016-07,0.0,2016,7
18 ceuta,2016-06,0.0,2016,6
18 ceuta,2016-05,0.0,2016,5
18 ceuta,2016-04,0.0,2016,4
18 ceuta,2016-03,0.0,2016,3
18 ceuta,2016-02,0.0,2016,2
18 ceuta,2016-01,0.0,2016,1
18 ceuta,2015-12,0.0,2015,12
18 ceuta,2015-11,0.0,2015,11
18 ceuta,2015-10,0.0,2015,10
18 ceuta,2015-09,0.0,2015,9
18 ceuta,2015-08,0.0,2015,8
18 ceuta,2015-07,0.0,2015,7
18 ceuta,2015-06,0.0,2015,6
18 ceuta,2015-05,0.0,2015,5
18 ceuta,2015-04,0.0,2015,4
18 ceuta,2015-03,0.0,2015,3
18 ceuta,2015-02,0.0,2015,2
18 ceuta,2015-01,0.0,2015,1
18 ceuta,2014-12,0.0,2014,12
18 ceuta,2014-11,0.0,2014,11
18 ceuta,2014-10,0.0,2014,10
18 ceuta,2014-09,0.0,2014,9
18 ceuta,2014-08,0.0,2014,8
18 ceuta,2014-07,0.0,2014,7
18 ceuta,2014-06,0.0,2014,6
18 ceuta,2014-05,0.0,2014,5
18 ceuta,2014-04,0.0,2014,4
18 ceuta,2014-03,0.0,2014,3
18 ceuta,2014-02,0.0,2014,2
18 ceuta,2014-01,0.0,2014,1
18 ceuta,2013-12,0.0,2013,12
18 ceuta,2013-11,0.0,2013,11
18 ceuta,2013-10,0.0,2013,10
18 ceuta,2013-09,0.0,2013,9
18 ceuta,2013-08,0.0,2013,8
18 ceuta,2013-07,0.0,2013,7
18 ceuta,2013-06,0.0,2013,6
18 ceuta,2013-05,0.0,2013,5
18 ceuta,2013-04,0.0,2013,4
18 ceuta,2013-03,0.0,2013,3
18 ceuta,2013-02,0.0,2013,2
18 ceuta,2013-01,0.0,2013,1
18 ceuta,2012-12,0.0,2012,12
18 ceuta,2012-11,0.0,2012,11
18 ceuta,2012-10,0.0,2012,10
18 ceuta,2012-09,0.0,2012,9
18 ceuta,2012-08,0.0,2012,8
18 ceuta,2012-07,0.0,2012,7
18 ceuta,2012-06,0.0,2012,6
18 ceuta,2012-05,0.0,2012,5
18 ceuta,2012-04,0.0,2012,4
18 ceuta,2012-03,0.0,2012,3
18 ceuta,2012-02,0.0,2012,2
18 ceuta,2012-01,0.0,2012,1
18 ceuta,2011-12,0.0,2011,12
18 ceuta,2011-11,0.0,2011,11
18 ceuta,2011-10,0.0,2011,10
18 ceuta,2011-09,0.0,2011,9
18 ceuta,2011-08,0.0,2011,8
18 ceuta,2011-07,0.0,2011,7
18 ceuta,2011-06,0.0,2011,6
18 ceuta,2011-05,0.0,2011,5
18 ceuta,2011-04,0.0,2011,4
18 ceuta,2011-03,0.0,2011,3
18 ceuta,2011-02,0.0,2011,2
18 ceuta,2011-01,0.0,2011,1
18 ceuta,2010-12,0.0,2010,12
18 ceuta,2010-11,0.0,2010,11
18 ceuta,2010-10,0.0,2010,10
18 ceuta,2010-09,0.0,2010,9
18 ceuta,2010-08,0.0,2010,8
18 ceuta,2010-07,0.0,2010,7
18 ceuta,2010-06,0.0,2010,6
18 ceuta,2010-05,0.0,2010,5
18 ceuta,2010-04,0.0,2010,4
18 ceuta,2010-03,0.0,2010,3
18 ceuta,2010-02,0.0,2010,2
18 ceuta,2010-01,0.0,2010,1
18 ceuta,2009-12,0.0,2009,12
18 ceuta,2009-11,0.0,2009,11
18 ceuta,2009-10,0.0,2009,10
18 ceuta,2009-09,0.0,2009,9
18 ceuta,2009-08,0.0,2009,8
18 ceuta,2009-07,0.0,2009,7
18 ceuta,2009-06,0.0,2009,6
18 ceuta,2009-05,0.0,2009,5
18 ceuta,2009-04,0.0,2009,4
18 ceuta,2009-03,0.0,2009,3
18 ceuta,2009-02,0.0,2009,2
18 ceuta,2009-01,0.0,2009,1
18 ceuta,2008-12,0.0,2008,12
18 ceuta,2008-11,0.0,2008,11
18 ceuta,2008-10,0.0,2008,10
18 ceuta,2008-09,0.0,2008,9
18 ceuta,2008-08,0.0,2008,8
18 ceuta,2008-07,0.0,2008,7
18 ceuta,2008-06,0.0,2008,6
18 ceuta,2008-05,0.0,2008,5
18 ceuta,2008-04,0.0,2008,4
18 ceuta,2008-03,0.0,2008,3
18 ceuta,2008-02,0.0,2008,2
18 ceuta,2008-01,0.0,2008,1
18 ceuta,2007-12,0.0,2007,12
18 ceuta,2007-11,0.0,2007,11
18 ceuta,2007-10,0.0,2007,10
18 ceuta,2007-09,0.0,2007,9
18 ceuta,2007-08,0.0,2007,8
18 ceuta,2007-07,0.0,2007,7
18 ceuta,2007-06,0.0,2007,6
18 ceuta,2007-05,0.0,2007,5
18 ceuta,2007-04,0.0,2007,4
18 ceuta,2007-03,0.0,2007,3
18 ceuta,2007-02,0.0,2007,2
18 ceuta,2007-01,0.0,2007,1
18 ceuta,2006-12,0.0,2006,12
18 ceuta,2006-11,0.0,2006,11
18 ceuta,2006-10,0.0,2006,10
18 ceuta,2006-09,0.0,2006,9
18 ceuta,2006-08,0.0,2006,8
18 ceuta,2006-07,0.0,2006,7
18 ceuta,2006-06,0.0,2006,6
18 ceuta,2006-05,0.0,2006,5
18 ceuta,2006-04,0.0,2006,4
18 ceuta,2006-03,0.0,2006,3
18 ceuta,2006-02,0.0,2006,2
18 ceuta,2006-01,0.0,2006,1
18 ceuta,2005-12,0.0,2005,12
18 ceuta,2005-11,0.0,2005,11
18 ceuta,2005-10,0.0,2005,10
18 ceuta,2005-09,0.0,2005,9
18 ceuta,2005-08,0.0,2005,8
18 ceuta,2005-07,0.0,2005,7
18 ceuta,2005-06,0.0,2005,6
18 ceuta,2005-05,0.0,2005,5
18 ceuta,2005-04,0.0,2005,4
18 ceuta,2005-03,0.0,2005,3
18 ceuta,2005-02,0.0,2005,2
18 ceuta,2005-01,0.0,2005,1
18 ceuta,2004-12,0.0,2004,12
18 ceuta,2004-11,0.0,2004,11
18 ceuta,2004-10,0.0,2004,10
18 ceuta,2004-09,0.0,2004,9
18 ceuta,2004-08,0.0,2004,8
18 ceuta,2004-07,0.0,2004,7
18 ceuta,2004-06,0.0,2004,6
18 ceuta,2004-05,0.0,2004,5
18 ceuta,2004-04,0.0,2004,4
18 ceuta,2004-03,0.0,2004,3
18 ceuta,2004-02,0.0,2004,2
18 ceuta,2004-01,0.0,2004,1
18 ceuta,2003-12,0.0,2003,12
18 ceuta,2003-11,0.0,2003,11
18 ceuta,2003-10,0.0,2003,10
18 ceuta,2003-09,0.0,2003,9
18 ceuta,2003-08,0.0,2003,8
18 ceuta,2003-07,0.0,2003,7
18 ceuta,2003-06,0.0,2003,6
18 ceuta,2003-05,0.0,2003,5
18 ceuta,2003-04,0.0,2003,4
18 ceuta,2003-03,0.0,2003,3
18 ceuta,2003-02,0.0,2003,2
18 ceuta,2003-01,0.0,2003,1
18 ceuta,2002-12,0.0,2002,12
18 ceuta,2002-11,0.0,2002,11
18 ceuta,2002-10,0.0,2002,10
18 ceuta,2002-09,0.0,2002,9
18 ceuta,2002-08,0.0,2002,8
18 ceuta,2002-07,0.0,2002,7
18 ceuta,2002-06,0.0,2002,6
18 ceuta,2002-05,0.0,2002,5
18 ceuta,2002-04,0.0,2002,4
18 ceuta,2002-03,0.0,2002,3
18 ceuta,2002-02,0.0,2002,2
18 ceuta,2002-01,0.0,2002,1
18 ceuta,2001-12,0.0,2001,12
18 ceuta,2001-11,0.0,2001,11
18 ceuta,2001-10,0.0,2001,10
18 ceuta,2001-09,0.0,2001,9
18 ceuta,2001-08,0.0,2001,8
18 ceuta,2001-07,0.0,2001,7
18 ceuta,2001-06,0.0,2001,6
18 ceuta,2001-05,0.0,2001,5
18 ceuta,2001-04,0.0,2001,4
18 ceuta,2001-03,0.0,2001,3
18 ceuta,2001-02,0.0,2001,2
18 ceuta,2001-01,0.0,2001,1
18 ceuta,2000-12,0.0,2000,12
18 ceuta,2000-11,0.0,2000,11
18 ceuta,2000-10,0.0,2000,10
18 ceuta,2000-09,0.0,2000,9
18 ceuta,2000-08,0.0,2000,8
18 ceuta,2000-07,0.0,2000,7
18 ceuta,2000-06,0.0,2000,6
18 ceuta,2000-05,0.0,2000,5
18 ceuta,2000-04,0.0,2000,4
18 ceuta,2000-03,0.0,2000,3
18 ceuta,2000-02,0.0,2000,2
18 ceuta,2000-01,0.0,2000,1
18 ceuta,1999-12,0.0,1999,12
18 ceuta,1999-11,0.0,1999,11
18 ceuta,1999-10,0.0,1999,10
18 ceuta,1999-09,0.0,1999,9
18 ceuta,1999-08,0.0,1999,8
